,gene_symbol,ensembl_gene_id,TvsH.logFC,TvsH.FDR,TvsU.logFC,TvsU.FDR,cistrans,direction,patient,passage,group
184,CCDC14,ENSG00000175455,0.507154080134326,2.20100861729849e-29,0.729044303713183,1.14671509720107e-46,trans,Towards UnRx,Pt4,X5,1
185,CCDC144A,ENSG00000170160,1.09061449108841,9.06328729481367e-88,0.800923757123654,2.13385796664376e-42,cis,Towards UnRx,Pt4,X5,1
186,CCDC144NL-AS1,ENSG00000233098,0.66770862344814,5.01483081955552e-58,0.737948541190301,2.2836569445387e-58,cis,Towards UnRx,Pt4,X5,1
187,CCDC144NL-AS1,ENSG00000233098,0.66770862344814,5.01483081955552e-58,0.737948541190301,2.2836569445387e-58,cis,Towards UnRx,Pt4,X5,1
188,CCDC144NL-AS1,ENSG00000233098,0.66770862344814,5.01483081955552e-58,0.737948541190301,2.2836569445387e-58,cis,Towards UnRx,Pt4,X5,1
189,CCDC149,ENSG00000181982,0.588194562104898,4.39208150373204e-26,0.636597569991098,1.55242967089026e-27,trans,Towards UnRx,Pt4,X5,1
190,CCDC157,ENSG00000187860,0.538406836496226,1.14706190963662e-19,0.261225786687625,2.98426491074987e-05,trans,Towards UnRx,Pt4,X5,1
191,CCDC167,ENSG00000198937,0.647250726850928,2.94869813558797e-67,1.2405279765962,4.07579836517539e-184,trans,Towards UnRx,Pt4,X5,1
192,CCDC186,ENSG00000165813,0.682253339574498,2.89407019421294e-39,0.972498154618037,3.1312848143276e-59,trans,Towards UnRx,Pt4,X5,1
193,CCDC74B,ENSG00000152076,0.510921124678274,1.06150674264908e-18,0.604730708244364,3.90015078612149e-22,trans,Towards UnRx,Pt4,X5,1
194,CCDC80,ENSG00000091986,-1.37656629954905,1.80154264420196e-132,-1.77110762248984,7.41955868495699e-178,trans,Towards UnRx,Pt4,X5,1
195,CCDC84,ENSG00000186166,0.585323183019964,2.56698075473792e-33,0.993386115049444,3.89177243939116e-71,cis,Towards UnRx,Pt4,X5,1
196,CCDC85B,ENSG00000175602,0.74486954952745,1.10262168118502e-81,0.633115150959039,2.28233681917277e-56,cis,Towards UnRx,Pt4,X5,1
197,CCDC86,ENSG00000110104,0.648434158653971,6.14765006892068e-45,-0.498761877691714,4.53316983747722e-32,trans,Away from UnRx,Pt4,X5,1
198,CCDC90B,ENSG00000137500,0.653655064073823,3.86365710768438e-63,0.186788784767664,7.10139377227161e-07,cis,Towards UnRx,Pt4,X5,1
199,CCDC92,ENSG00000119242,1.04659680809113,3.73051911147297e-94,0.670836414223195,3.29321716867173e-35,cis,Towards UnRx,Pt4,X5,1
200,CCNA2,ENSG00000145386,0.612752929645763,1.1912935975438e-24,0.909597922834467,2.86297175910549e-40,cis,Towards UnRx,Pt4,X5,1
201,CCNB1IP1,ENSG00000100814,-0.515195396744481,7.49321870258566e-38,-0.189269116830945,1.98328869322875e-05,cis,Towards UnRx,Pt4,X5,1
202,CCNC,ENSG00000112237,-0.548745190355216,1.95857816021467e-54,0.0342259647829213,0.402218613566686,cis,Away from UnRx,Pt4,X5,1
203,CCNE1,ENSG00000105173,0.541022648760392,6.20450561851322e-25,0.169502517764529,0.0025672674196141,cis,Towards UnRx,Pt4,X5,1
204,CCNG2,ENSG00000138764,0.528664928651258,3.97097670702294e-20,0.782513858444839,7.33569156813968e-36,trans,Towards UnRx,Pt4,X5,1
205,CCNT1,ENSG00000129315,-0.752676058235122,2.51070160861294e-51,-0.295423702531765,8.76170334654531e-08,cis,Towards UnRx,Pt4,X5,1
206,CCS,ENSG00000173992,0.840930984302698,7.87235209316159e-90,1.29985889620119,1.29154203833838e-159,cis,Towards UnRx,Pt4,X5,1
207,CCSAP,ENSG00000154429,0.607370333929709,8.90703984195709e-28,0.550968461233886,3.26358993433545e-20,trans,Towards UnRx,Pt4,X5,1
208,CCT3,ENSG00000163468,-0.90403450182463,0,0.010092594082096,0.568836569614905,cis,Away from UnRx,Pt4,X5,1
209,CD109,ENSG00000156535,-0.947449222020778,5.44446962641714e-66,0.59679323960016,1.99284769480627e-18,cis,Away from UnRx,Pt4,X5,1
210,CD164,ENSG00000135535,-0.915665567236837,2.63742311670865e-131,-0.621708422115653,2.15783132368815e-56,cis,Towards UnRx,Pt4,X5,1
211,CD24,ENSG00000272398,1.06166716868253,1.29324931928305e-160,-0.873846744116526,4.73786946956164e-220,trans,Away from UnRx,Pt4,X5,1
212,CD44,ENSG00000026508,-1.47305207239472,1.59341815860918e-163,-0.215150968933437,0.000927939019069587,trans,Towards UnRx,Pt4,X5,1
213,CD63,ENSG00000135404,-0.622163630352133,5.47730716869377e-112,-0.083487311450213,0.00627489961374781,cis,Towards UnRx,Pt4,X5,1
214,CD99,ENSG00000002586,1.42469699369466,0,0.846955948467971,1.07900112658418e-212,cis,Towards UnRx,Pt4,X5,1
215,CDADC1,ENSG00000102543,-0.632559279558927,4.51865818759088e-35,0.0892234253592409,0.118511538517376,cis,Away from UnRx,Pt4,X5,1
216,CDC40,ENSG00000168438,-1.27682882340102,9.29297930558296e-228,-0.400803287279126,3.53262023384292e-22,cis,Towards UnRx,Pt4,X5,1
217,CDC42EP3,ENSG00000163171,0.687171560479948,6.00346448456147e-35,0.932771239175372,9.09453394321235e-50,trans,Towards UnRx,Pt4,X5,1
218,CDCA7L,ENSG00000164649,-0.634729488916515,6.73401214918838e-53,-0.612547654642867,1.79842118847508e-52,trans,Towards UnRx,Pt4,X5,1
219,CDK14,ENSG00000058091,2.104192603284,0,2.51297561864126,0,trans,Towards UnRx,Pt4,X5,1
220,CDK19,ENSG00000155111,-0.960567978607965,8.96300520471308e-79,-0.00517235813785654,0.924077384663458,cis,Towards UnRx,Pt4,X5,1
221,CDK2AP1,ENSG00000111328,0.522489899720839,5.22240077427733e-27,0.544231277960086,6.47836189588006e-25,cis,Towards UnRx,Pt4,X5,1
222,CDK2AP2,ENSG00000167797,0.595408450453525,1.61699487324414e-37,0.697407030030633,2.6190504858261e-44,cis,Towards UnRx,Pt4,X5,1
223,CDK6,ENSG00000105810,0.716293398543937,2.6021175056102e-39,0.274562063870026,2.53974591895975e-06,trans,Towards UnRx,Pt4,X5,1
224,CDK8,ENSG00000132964,0.808045328591525,1.17356166851636e-52,0.480758885482206,2.98382097304896e-18,cis,Towards UnRx,Pt4,X5,1
225,CDKL5,ENSG00000008086,1.18000585067533,8.6969979886422e-114,1.0101530757438,1.77889551690212e-70,cis,Towards UnRx,Pt4,X5,1
226,CDKN2D,ENSG00000129355,0.550830152640693,5.31540123338418e-24,1.19373440411895,7.60337117295639e-80,trans,Towards UnRx,Pt4,X5,1
227,CDKN3,ENSG00000100526,0.583119807674295,4.71353918096229e-26,0.161064074494646,0.00476670148807224,trans,Towards UnRx,Pt4,X5,1
228,CDS1,ENSG00000163624,0.791836589344698,2.10228391290313e-40,0.73070161695787,1.13350979414314e-30,trans,Towards UnRx,Pt4,X5,1
229,CDT1,ENSG00000167513,-0.625764807947612,7.8461345272259e-42,0.147334658666624,0.00689523783688094,cis,Away from UnRx,Pt4,X5,1
230,CEBPG,ENSG00000153879,0.827308233994373,3.11777863316441e-66,0.413302766541556,2.0333211793256e-17,cis,Towards UnRx,Pt4,X5,1
231,CELF2,ENSG00000048740,-0.741272145741406,4.96190126218773e-46,-1.12726080395293,8.63859522606204e-103,cis,Towards UnRx,Pt4,X5,1
232,CENPA,ENSG00000115163,0.520994317419125,1.16002963247846e-17,0.545336231166266,6.1517255839947e-16,trans,Towards UnRx,Pt4,X5,1
233,CENPBD1,ENSG00000177946,-0.555279271300518,2.27863997386154e-32,0.579487817728815,1.05890596616891e-25,cis,Away from UnRx,Pt4,X5,1
234,CENPE,ENSG00000138778,0.912656494161497,9.46573810790714e-51,1.76276391984759,2.32115846226816e-120,trans,Towards UnRx,Pt4,X5,1
235,CENPJ,ENSG00000151849,0.508431214845626,3.73550859556616e-23,0.735401795634717,7.77591174888881e-37,cis,Towards UnRx,Pt4,X5,1
236,CENPS,ENSG00000175279,0.55191652662974,1.20956338762643e-25,0.173006414457355,0.00161036078693644,trans,Towards UnRx,Pt4,X5,1
237,CENPV,ENSG00000166582,1.08403748322909,0,0.218755114118623,3.75380621656012e-19,cis,Towards UnRx,Pt4,X5,1
238,CENPW,ENSG00000203760,-0.651957176202266,2.25507856786575e-43,-0.601697162183501,3.35498794558922e-38,cis,Towards UnRx,Pt4,X5,1
239,CEP57L1,ENSG00000183137,-1.26309045722891,7.41364607520278e-176,0.0264929453119797,0.632120968585632,cis,Away from UnRx,Pt4,X5,1
240,CEP85L,ENSG00000111860,-0.703668569098089,4.37877871485393e-40,0.200082944259446,0.00188052673348115,cis,Away from UnRx,Pt4,X5,1
241,CEP89,ENSG00000121289,0.546294220647097,3.44185140192309e-32,1.02418160088666,1.52708058927599e-83,cis,Towards UnRx,Pt4,X5,1
242,CFAP97,ENSG00000164323,0.64376842723388,2.19944560165529e-73,0.511877140256598,5.48829017881738e-43,cis,Towards UnRx,Pt4,X5,1
243,CFDP1,ENSG00000153774,-0.828743371455265,5.71029178239603e-152,-0.55568062673106,2.00136524616627e-59,cis,Towards UnRx,Pt4,X5,1
244,CFL1,ENSG00000172757,0.795397596387331,0,-0.0814094823167029,1.53554097240296e-06,cis,Away from UnRx,Pt4,X5,1
245,CGGBP1,ENSG00000163320,0.53438940439843,1.21101371739215e-24,0.457172786670006,2.27075607142983e-16,trans,Towards UnRx,Pt4,X5,1
246,CHAF1B,ENSG00000159259,0.542942743048439,2.99756204304068e-29,0.883768010389185,3.02870498528728e-57,cis,Towards UnRx,Pt4,X5,1
247,CHCHD10,ENSG00000250479,-2.0583424330757,0,-1.31124576895697,1.75071884077734e-120,cis,Towards UnRx,Pt4,X5,1
248,CHD1L,ENSG00000131778,0.71250161163848,2.580613262776e-61,0.314200189795739,1.68267424566266e-13,cis,Towards UnRx,Pt4,X5,1
249,CHFR,ENSG00000072609,0.80574691743462,7.90583079281332e-43,0.748783073488624,4.51985947365253e-33,cis,Towards UnRx,Pt4,X5,1
250,CHKA,ENSG00000110721,0.622550783973981,2.95181264804816e-34,0.288002011047961,1.22191466289479e-07,cis,Towards UnRx,Pt4,X5,1
251,CHML,ENSG00000203668,0.700897486020877,8.97698570354985e-98,0.16886856554028,2.96303296164953e-07,cis,Towards UnRx,Pt4,X5,1
252,CHMP2A,ENSG00000130724,0.780949264145972,7.83638814849025e-157,0.540845831990352,5.24532596155368e-76,cis,Towards UnRx,Pt4,X5,1
253,CHMP6,ENSG00000176108,0.824643608033124,2.02069345264522e-64,0.969401014296206,2.14348543740988e-74,trans,Towards UnRx,Pt4,X5,1
254,CHPT1,ENSG00000111666,0.913017041696696,1.13323547502891e-79,0.34149666368285,2.03963561314049e-12,cis,Towards UnRx,Pt4,X5,1
255,CIART,ENSG00000159208,0.535291539729888,6.17947298080073e-21,0.474732476801798,2.88020581412774e-15,cis,Towards UnRx,Pt4,X5,1
256,CIB1,ENSG00000185043,-0.83341549286781,6.32828867916261e-100,0.822144301271069,6.02092373979943e-58,cis,Away from UnRx,Pt4,X5,1
257,CIT,ENSG00000122966,0.686717824633159,4.15480147766613e-33,0.830954872296643,1.53295625708417e-40,cis,Towards UnRx,Pt4,X5,1
258,CITED2,ENSG00000164442,-0.600000102576231,1.49302474968561e-24,-1.25366171846816,1.33147177375384e-99,cis,Towards UnRx,Pt4,X5,1
259,CITED4,ENSG00000179862,0.803191772914039,1.80592448005972e-45,0.316028811941499,6.28944646183304e-08,trans,Towards UnRx,Pt4,X5,1
260,CKAP4,ENSG00000136026,1.12554813403265,1.19256891874757e-140,0.155971645748826,0.000158945419557111,cis,Towards UnRx,Pt4,X5,1
261,CKB,ENSG00000166165,-0.732795992292027,2.31409483201471e-45,0.0921877471231244,0.103303065220775,trans,Away from UnRx,Pt4,X5,1
262,CLCN4,ENSG00000073464,1.32615302709079,6.01907834895512e-155,0.625072344920169,6.80147086239456e-35,cis,Towards UnRx,Pt4,X5,1
263,CLCN5,ENSG00000171365,0.72207478342523,1.75692501724759e-49,0.473508648572171,2.72511441712758e-20,cis,Towards UnRx,Pt4,X5,1
264,CLIP1,ENSG00000130779,0.846046748003318,9.11865841046535e-81,0.882575575378287,5.74297942074653e-76,cis,Towards UnRx,Pt4,X5,1
265,CLP1,ENSG00000172409,0.567852746412827,6.81229697326144e-24,0.117761707356389,0.0393848817446452,cis,Towards UnRx,Pt4,X5,1
266,CLPB,ENSG00000162129,0.634982270405274,3.60250701490622e-36,0.747982930202207,1.95396189931531e-40,cis,Towards UnRx,Pt4,X5,1
267,CLPTM1,ENSG00000104853,0.576709443219748,1.63045206193311e-35,0.354189901611566,2.85091580645609e-13,cis,Towards UnRx,Pt4,X5,1
268,CNKSR2,ENSG00000149970,0.938579681490383,4.5732568738196e-75,0.535580540377685,6.86320137408605e-23,cis,Towards UnRx,Pt4,X5,1
269,CNKSR3,ENSG00000153721,-0.512145097316712,9.25868847755215e-23,-0.0368613080755336,0.725682882415925,cis,Towards UnRx,Pt4,X5,1
270,CNOT3,ENSG00000088038,0.796889995558967,5.63754586194235e-69,0.698621688681899,4.00966055241726e-48,cis,Towards UnRx,Pt4,X5,1
271,CNRIP1,ENSG00000119865,-0.624293236869951,3.49203183128462e-38,0.439814878725211,1.29560698086233e-14,trans,Away from UnRx,Pt4,X5,1
272,CNTNAP2,ENSG00000174469,1.06077511952629,3.03712964695193e-91,0.488745959235029,1.55498511104172e-19,trans,Towards UnRx,Pt4,X5,1
273,CNTNAP3B,ENSG00000154529,-0.565479175618714,3.13623528329925e-23,-0.363139062920929,1.01270860592521e-08,trans,Towards UnRx,Pt4,X5,1
274,COA4,ENSG00000181924,0.514929381756532,7.19239680636342e-51,-0.00546481693558084,0.870618349926972,cis,Away from UnRx,Pt4,X5,1
275,COA6,ENSG00000168275,0.601305141748662,7.57113253001531e-82,-0.532086419427453,1.41689453282295e-78,cis,Away from UnRx,Pt4,X5,1
276,COL1A1,ENSG00000108821,0.655006550287056,1.61133813274872e-29,1.15747241199329,9.56129800329656e-72,trans,Towards UnRx,Pt4,X5,1
277,COL2A1,ENSG00000139219,-1.45581926552131,4.90189577290268e-173,0.623274353632073,7.08864791377921e-21,cis,Away from UnRx,Pt4,X5,1
278,COL6A1,ENSG00000142156,0.611350682536494,3.25859903970946e-34,1.34025066941184,7.31305060840624e-114,cis,Towards UnRx,Pt4,X5,1
279,COL6A2,ENSG00000142173,0.825089455677043,3.16266285492986e-57,1.52580267439746,6.40427471443808e-137,trans,Towards UnRx,Pt4,X5,1
280,COL9A1,ENSG00000112280,-1.58926676026104,1.66914723700463e-187,-0.808062339344153,1.15694187951939e-35,cis,Towards UnRx,Pt4,X5,1
281,COMT,ENSG00000093010,-1.16135476492907,3.80768271545449e-104,-0.672558809734497,2.12065879804434e-28,trans,Towards UnRx,Pt4,X5,1
282,COPS3,ENSG00000141030,0.553397911076439,1.05839361741162e-71,0.0506845696247956,0.088418911342912,cis,Towards UnRx,Pt4,X5,1
283,COPS5,ENSG00000121022,-0.595687508160155,9.56238397184691e-79,-0.358280090345677,4.2036329865006e-26,cis,Towards UnRx,Pt4,X5,1
284,CORO1B,ENSG00000172725,0.823922046650221,2.62488963468492e-71,1.14220792453612,6.19145527640995e-104,cis,Towards UnRx,Pt4,X5,1
285,CORO1C,ENSG00000110880,0.686622686645122,2.10892358947952e-31,0.3326672031532,5.49508090591008e-08,cis,Towards UnRx,Pt4,X5,1
286,COX20,ENSG00000203667,0.928836963375823,2.00182767570252e-139,-0.805415940895746,3.75237463092089e-149,cis,Away from UnRx,Pt4,X5,1
287,COX6A1,ENSG00000111775,0.795268183811247,0,-0.1588564962751,3.91515579405889e-21,cis,Away from UnRx,Pt4,X5,1
288,COX6B1,ENSG00000126267,0.742575911477837,1.48994637026052e-300,-0.239942519951861,9.03141442992934e-42,cis,Away from UnRx,Pt4,X5,1
289,COX8A,ENSG00000176340,0.929957322511921,1.34923695530882e-317,0.463185063702032,1.96850058821034e-95,cis,Towards UnRx,Pt4,X5,1
290,CPNE3,ENSG00000085719,-1.38627303177135,1.26678372971583e-269,0.469327761835007,8.16834808739947e-21,cis,Away from UnRx,Pt4,X5,1
291,CPSF7,ENSG00000149532,0.793901457073535,3.98882660466118e-61,0.560314377963155,1.45177796251256e-28,trans,Towards UnRx,Pt4,X5,1
292,CRABP1,ENSG00000166426,1.47545859868676,2.2510767268817e-133,0.832765881171365,5.51188141612797e-60,cis,Towards UnRx,Pt4,X5,1
293,CRABP2,ENSG00000143320,1.70292819450583,0,1.8547951644046,0,cis,Towards UnRx,Pt4,X5,1
294,CREB5,ENSG00000146592,-0.839688941933389,1.18762230313366e-49,-0.482232223057894,6.52805332221863e-14,trans,Towards UnRx,Pt4,X5,1
295,CRELD2,ENSG00000184164,0.582886547865536,2.07632556750236e-42,1.15722835031719,3.37911485798911e-122,trans,Towards UnRx,Pt4,X5,1
296,CREM,ENSG00000095794,0.639521709896237,1.29783969910537e-30,0.450696980947296,4.46480696877231e-15,trans,Towards UnRx,Pt4,X5,1
297,CRIP2,ENSG00000182809,0.892788806731018,1.26227308195115e-58,0.82831848294896,3.35736724116138e-43,trans,Towards UnRx,Pt4,X5,1
298,CRISPLD1,ENSG00000121005,-0.518181104071033,2.51450017711347e-27,0.811259770439032,3.0309316678332e-45,cis,Away from UnRx,Pt4,X5,1
299,CRK,ENSG00000167193,0.906478056437424,4.31914056212973e-104,-0.0315510091824194,0.429668281990286,cis,Away from UnRx,Pt4,X5,1
300,CRKL,ENSG00000099942,-0.624284658245329,3.50740456797037e-29,-0.383473987392379,2.69477773902849e-10,cis,Towards UnRx,Pt4,X5,1
301,CRMP1,ENSG00000072832,0.535999900335993,1.7730435049917e-28,1.24050159995861,2.00583303253045e-107,trans,Towards UnRx,Pt4,X5,1
302,CRYBG3,ENSG00000080200,-0.573585011148803,2.59470926009865e-28,0.847596353238143,1.00136865249664e-45,trans,Away from UnRx,Pt4,X5,1
303,CS,ENSG00000062485,-0.712380540398912,1.00953399661206e-56,-0.682987222502272,1.11493546853887e-46,cis,Towards UnRx,Pt4,X5,1
304,CSGALNACT2,ENSG00000169826,0.531846024795424,5.63802228007136e-19,0.527007211790731,2.69847301467351e-16,trans,Towards UnRx,Pt4,X5,1
305,CSRP2,ENSG00000175183,0.725257231222045,2.26998145924169e-46,0.341951078646742,1.42895989311759e-10,trans,Towards UnRx,Pt4,X5,1
306,CSTB,ENSG00000160213,0.549343198388774,5.73009804403527e-66,0.199653042165836,2.30957796087939e-10,cis,Towards UnRx,Pt4,X5,1
307,CTDNEP1,ENSG00000175826,0.584906026715014,4.21319381255954e-64,-0.126527242309565,8.30172797678799e-05,cis,Away from UnRx,Pt4,X5,1
308,CTGF,ENSG00000118523,-0.518138730406066,1.35784171548011e-18,-2.12535467946187,7.50921731408636e-194,cis,Towards UnRx,Pt4,X5,1
309,CTNNBIP1,ENSG00000178585,0.70630523597829,1.13863344982668e-46,0.41876503440567,7.8712103485989e-16,trans,Towards UnRx,Pt4,X5,1
310,CTNND1,ENSG00000198561,0.707774092663177,7.10115674037571e-37,0.141299263861215,0.0148394618981566,cis,Towards UnRx,Pt4,X5,1
311,CTPS2,ENSG00000047230,0.579380458266246,7.93160663161695e-38,0.393002148791628,3.99983961944174e-17,cis,Towards UnRx,Pt4,X5,1
312,CTSC,ENSG00000109861,1.65780037343952,2.45418039058628e-273,0.0216073694847729,0.610046707055645,cis,Towards UnRx,Pt4,X5,1
313,CTSH,ENSG00000103811,-0.568447797423676,4.33080110073836e-44,0.951451473911134,2.05387901246603e-73,cis,Away from UnRx,Pt4,X5,1
314,CTU1,ENSG00000142544,0.90863125116338,2.52476551760847e-81,0.540341399525174,8.31919822538481e-28,cis,Towards UnRx,Pt4,X5,1
315,CTXN1,ENSG00000178531,0.596074419547574,5.33827683245622e-36,0.465139613533047,3.48684063410123e-20,trans,Towards UnRx,Pt4,X5,1
316,CUEDC1,ENSG00000180891,0.599148345315087,1.69793728730171e-28,0.594302490665237,3.86947092660778e-25,trans,Towards UnRx,Pt4,X5,1
317,CWC15,ENSG00000150316,0.706008038882503,4.60433747279306e-112,0.70104325741537,4.25886398823567e-102,cis,Towards UnRx,Pt4,X5,1
318,CXXC4,ENSG00000168772,-0.538974232191877,4.05027421975101e-23,0.0305407089479987,0.702527693299416,cis,Away from UnRx,Pt4,X5,1
319,CYB5R1,ENSG00000159348,0.5552896061794,2.91759291118598e-28,0.717960880568987,3.87627257945286e-38,cis,Towards UnRx,Pt4,X5,1
320,CYB5R2,ENSG00000166394,0.529453532557009,1.84546004824616e-18,-0.478167774692153,5.1485143270703e-16,trans,Away from UnRx,Pt4,X5,1
321,CYBA,ENSG00000051523,1.69185946982729,8.72604215502034e-215,1.07625385921982,3.66815047709039e-79,cis,Towards UnRx,Pt4,X5,1
322,CYC1,ENSG00000179091,0.513210556183118,8.67978212847259e-57,0.665201702573689,1.82151391234164e-82,trans,Towards UnRx,Pt4,X5,1
323,CYP2U1,ENSG00000155016,0.686723439999179,9.73232144681354e-31,0.767486554819035,2.54263417803349e-32,cis,Towards UnRx,Pt4,X5,1
324,CYTH2,ENSG00000105443,0.714085144247979,1.96001902145399e-50,0.787251277210429,2.01073524470949e-50,cis,Towards UnRx,Pt4,X5,1
325,CYTH3,ENSG00000008256,0.999879027686678,1.60539070009293e-71,0.901145197205262,1.54192729887279e-51,trans,Towards UnRx,Pt4,X5,1
326,DALRD3,ENSG00000178149,0.751693253079413,1.53177023976215e-53,-0.042237574803735,0.409208273194427,trans,Away from UnRx,Pt4,X5,1
327,DARS,ENSG00000115866,-0.502135614122064,1.75050849449736e-74,-0.0592998568223889,0.0558205292518262,trans,Towards UnRx,Pt4,X5,1
328,DAZAP2,ENSG00000183283,-0.675338661344133,1.4330277594779e-62,-0.833773285003843,4.11500542365553e-89,cis,Towards UnRx,Pt4,X5,1
329,DCDC2,ENSG00000146038,0.623603082510457,3.3032624559869e-28,1.28013299914149,2.59436237932096e-82,trans,Towards UnRx,Pt4,X5,1
330,DCPS,ENSG00000110063,0.579116725330467,1.95456529132554e-27,0.874668907145739,1.21614518219848e-51,cis,Towards UnRx,Pt4,X5,1
331,DDAH2,ENSG00000213722,0.756304860991145,1.07334030544324e-100,1.5990018998101,1.96225667250139e-270,trans,Towards UnRx,Pt4,X5,1
332,DDHD1,ENSG00000100523,0.891488426845015,9.10923661881823e-72,1.04759971320455,2.44958435753937e-78,trans,Towards UnRx,Pt4,X5,1
333,DDIT3,ENSG00000175197,-0.971383252425498,1.57423338213383e-64,-0.464263019190372,3.2828246498354e-13,trans,Towards UnRx,Pt4,X5,1
334,DDT,ENSG00000099977,-0.635249633365975,6.77629794607879e-107,-1.19078935445603,0,cis,Towards UnRx,Pt4,X5,1
335,DDT,ENSG00000099977,-0.635249633365975,6.77629794607879e-107,-1.19078935445603,0,cis,Towards UnRx,Pt4,X5,1
336,DDX23,ENSG00000174243,-0.666164511530041,6.65282220926621e-62,0.170807178001217,0.00024449233564349,cis,Away from UnRx,Pt4,X5,1
337,DDX25,ENSG00000109832,0.621851263456505,3.41911341436968e-55,2.27632718119322,0,cis,Towards UnRx,Pt4,X5,1
338,DDX51,ENSG00000185163,0.575631319649775,1.43941939845989e-32,0.590007862968294,2.01248782681211e-29,cis,Towards UnRx,Pt4,X5,1
339,DDX54,ENSG00000123064,0.960297625920407,1.49054609087541e-87,0.194428404221715,5.12218363714225e-05,cis,Towards UnRx,Pt4,X5,1
340,DECR1,ENSG00000104325,-1.25622726121794,1.3315536858057e-171,0.436159032798693,2.47231016591487e-15,cis,Away from UnRx,Pt4,X5,1
341,DEF8,ENSG00000140995,0.621217111943313,3.87560077362462e-39,0.531786842970839,2.3463824275484e-26,cis,Towards UnRx,Pt4,X5,1
342,DENR,ENSG00000139726,0.614561496439784,2.47024286180836e-80,-0.264831498212915,2.1244459667838e-19,cis,Away from UnRx,Pt4,X5,1
343,DERL3,ENSG00000099958,-1.23823050994271,1.53205667843229e-108,-0.12456206805515,0.0483957109779957,cis,Towards UnRx,Pt4,X5,1
344,DESI2,ENSG00000121644,0.867227900105225,3.7399093213158e-93,0.089428396689255,0.0270065579873708,cis,Towards UnRx,Pt4,X5,1
345,DGAT2,ENSG00000062282,0.697532609849148,5.11057198833455e-36,0.18330314335199,0.00095875748825901,cis,Towards UnRx,Pt4,X5,1
