gene_symbol,logFC.x,logCPM.x,F.x,PValue.x,FDR.x,ensembl_gene_id.x,logFC.y,logCPM.y,F.y,PValue.y,FDR.y,ensembl_gene_id.y,A,B,C,D,E,F,G,H,I,J,ct,col,label,color
APRT,0.548175197542805,8.27579829395877,45.972226465159,4.18364676436373e-11,9.71511787291682e-10,ENSG00000198931,0.383851168396274,8.38702995064908,35.5475422733453,3.60728351087902e-09,5.22946797455916e-08,ENSG00000198931,2,2,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
ARAF,-0.665487936787495,5.90639222097788,13.3454049116004,0.00145091064190852,0.00558662601863067,ENSG00000078061,-0.610407948148322,6.49854154395877,17.0270739362161,0.000654951092963798,0.00275696086998576,ENSG00000078061,2,2,2,1,1,1,1,1,1,1,cis,TRUE,Towards UnRx cis,deepskyblue4
AREG,2.69771833827592,7.12692445447706,189.949848425361,8.60536350040292e-36,7.04857501260276e-33,ENSG00000109321,0.683316395543836,7.6461173921893,24.3404864552854,9.66087644855753e-07,8.50370431092902e-06,ENSG00000109321,4,4,4,4,4,4,4,4,4,4,trans,TRUE,Towards UnRx trans,deepskyblue
ARFIP2,-0.565162933773944,6.50742192420719,14.9047968271512,0.000131288117804068,0.000711308443424327,ENSG00000132254,-0.328983383515031,6.87522787436951,6.70129848527814,0.00979409454695251,0.0277741246666395,ENSG00000132254,2,2,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
ARGLU1,1.12624399350552,8.51315724253709,89.4291857326679,2.47317317868194e-19,1.90455472990806e-17,ENSG00000134884,1.78950654823863,8.10237379020366,486.319503283945,4.65072755057556e-86,4.4498161203907e-82,ENSG00000134884,NA,NA,7,4,NA,NA,4,NA,4,4,unkn,TRUE,0,0
ARHGAP1,-0.693321121110651,6.29976998230822,17.9331060787478,2.82557415485757e-05,0.000182759677927256,ENSG00000175220,-0.2978517221738,6.70016343277935,4.28501438319917,0.0409487769452971,0.0896562695223347,ENSG00000175220,3,NA,4,3,3,3,3,3,3,3,trans,TRUE,Towards UnRx trans,deepskyblue
ARHGAP10,0.983188976845397,5.92276600398783,30.0995681905812,6.28432525280967e-07,6.34773212195237e-06,ENSG00000071205,0.670944594253145,6.47950952770762,26.550236445957,2.59748053336634e-05,0.000163935974559691,ENSG00000071205,2,2,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
ARHGAP22,-0.681302131245698,6.00931958588242,13.4272567035941,0.000297771175445831,0.00144709724421086,ENSG00000128805,0.0382040322038344,6.47173063710792,0.112790300623019,0.737069986953624,0.826278340383395,ENSG00000128805,3,3,3,3,3,3,3,3,3,3,trans,FALSE,Away from UnRx trans,coral2
ARHGAP27,-0.537693007491761,6.0930131167699,9.42296210373386,0.00228494196975384,0.00821521434456589,ENSG00000159314,-0.128594896742306,6.55556334454318,0.849812910093196,0.371267117075729,0.504296020809689,ENSG00000159314,3,3,3,3,3,3,3,3,3,3,trans,TRUE,Towards UnRx trans,deepskyblue
ARHGAP32,0.679711617011259,6.11672414316148,16.3092087653756,6.41976721200678e-05,0.000378547791755112,ENSG00000134909,0.316802857208952,6.64672370756837,5.67039106456946,0.018979902801775,0.0480168455862992,ENSG00000134909,2,2,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
ARHGEF7,0.548922654233155,6.92077748551924,22.1232210925149,3.49726417663589e-06,2.86457729377176e-05,ENSG00000102606,0.658761827095528,7.13364789927052,38.8192044495446,7.2154952298562e-10,1.17211983632027e-08,ENSG00000102606,NA,NA,9,6,NA,NA,6,5,6,6,unkn,TRUE,0,0
ARHGEF9,-0.784075017671701,5.97749124207846,17.6841937487586,0.000128215633928421,0.000695498411616538,ENSG00000131089,-0.750812549987561,6.55547381093488,23.4320460021312,1.55315045051256e-05,0.000104357749371518,ENSG00000131089,NA,3,3,1,NA,NA,1,3,1,NA,unkn,TRUE,0,0
ARID5B,-0.784876919007438,7.88673546071423,45.2431629064964,5.84852303664047e-11,1.30757301638041e-09,ENSG00000150347,-0.645813006470077,8.088119381992,42.408317747723,1.247239328863e-10,2.29934217698675e-09,ENSG00000150347,NA,5,5,5,5,5,5,5,5,5,unkn,TRUE,0,0
ARL2,-0.553057784551716,6.88627932115791,19.5008291630559,1.28723784976978e-05,9.15391714792872e-05,ENSG00000213465,-0.331729024394773,7.17178370191604,9.38867922357608,0.00225019362731288,0.00796237827273557,ENSG00000213465,3,3,3,3,3,3,3,3,3,3,trans,TRUE,Towards UnRx trans,deepskyblue
ARL2BP,0.824000042319975,6.14692477732802,24.718142445798,9.7622054742701e-07,9.33731118080399e-06,ENSG00000102931,-0.177941924970492,6.79508761944294,1.85643079664513,0.17338773706608,0.283246349367978,ENSG00000102931,2,5,5,1,NA,NA,2,1,1,1,trans,FALSE,Away from UnRx trans,coral2
ARL3,0.634330485642798,6.48074625752669,20.0021946301497,1.00224104420578e-05,7.3237565355183e-05,ENSG00000138175,0.434970878783373,6.89145700079834,13.2087131260527,0.000294890463672158,0.00137769138496837,ENSG00000138175,2,2,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
ARL4A,-0.738343583527195,6.55420198452076,23.1756093175086,2.08119301136927e-06,1.82408064517871e-05,ENSG00000122644,-0.732886569592824,6.99752091352696,29.8618144247041,6.05086216216919e-08,6.89222013900414e-07,ENSG00000122644,NA,5,5,6,NA,6,6,6,6,6,unkn,TRUE,0,0
ARL4C,0.800667199166588,6.18328411619264,17.2325688877569,4.02257652016521e-05,0.000250993174838564,ENSG00000188042,-0.129852197774373,6.81014564798976,0.67669551340242,0.410950960381984,0.544143203561421,ENSG00000188042,2,3,3,2,2,2,2,2,2,2,trans,FALSE,Away from UnRx trans,coral2
ARL8A,-0.644531310853811,6.60940121025723,22.8242930838221,2.47433952244349e-06,2.12119877233262e-05,ENSG00000143862,-0.726215764983079,7.06844621118434,34.9385852112328,4.87209070552559e-09,6.85437306026111e-08,ENSG00000143862,3,4,4,3,3,3,3,NA,NA,3,trans,TRUE,Towards UnRx trans,deepskyblue
ARMC1,-0.612560407938437,6.39027399204902,16.6447592679315,5.4154152492792e-05,0.000326592311887587,ENSG00000104442,-0.115030758819485,6.73124847163837,0.746104966940051,0.443600057321494,0.57581947475947,ENSG00000104442,2,3,3,3,NA,3,2,NA,3,3,trans,TRUE,Towards UnRx trans,deepskyblue
ARMC6,-0.783809259414896,6.4298573807503,25.634151357751,6.24023245400843e-07,6.32446506306141e-06,ENSG00000105676,-0.647335605589439,6.86705378941772,22.5854842636763,2.34872528134147e-06,1.91086039668622e-05,ENSG00000105676,4,3,3,4,4,4,4,4,4,4,trans,TRUE,Towards UnRx trans,deepskyblue
ARMCX1,-0.830797025490095,6.01019054134027,18.8797943445344,4.19225717899623e-05,0.000260318720274366,ENSG00000126947,-0.442510861769647,6.52122298504264,8.89569872301972,0.00976597880261571,0.0277437361102169,ENSG00000126947,2,3,3,1,NA,NA,1,3,1,NA,cis,TRUE,Towards UnRx cis,deepskyblue4
ARPC1A,-0.562619207462143,8.12867128612642,37.3170156372805,2.33003338373927e-09,3.84498182921077e-08,ENSG00000241685,-0.87933812653659,8.57920371802944,151.036274826562,3.87145233182542e-32,7.71709498143867e-30,ENSG00000241685,NA,4,4,5,NA,5,6,5,NA,NA,unkn,TRUE,0,0
ARPC1B,-0.905556351263246,8.12964482742167,83.9527304981882,2.43436772946259e-18,1.68720409557369e-16,ENSG00000130429,-1.14058876805944,8.58378258125563,211.424341999936,4.58316244457404e-43,1.99325901225838e-40,ENSG00000130429,NA,4,4,5,NA,5,6,5,NA,NA,unkn,TRUE,0,0
ARPC5,0.797913458461984,7.7365132522039,76.226163810244,6.42233396459322e-17,3.66235626715094e-15,ENSG00000162704,0.192685896638414,8.08222641082987,6.94875556968153,0.00853623671316394,0.0248629262927101,ENSG00000162704,3,4,4,3,3,3,3,NA,NA,3,trans,TRUE,Towards UnRx trans,deepskyblue
ARRB2,-0.976187540740198,7.16267420980957,62.8914637560606,2.08446570146256e-14,7.89119158410827e-13,ENSG00000141480,-0.852567876066135,7.478307295079,55.9724184709024,1.78804108205492e-13,5.06153167843239e-12,ENSG00000141480,3,2,2,3,3,NA,3,3,3,3,trans,TRUE,Towards UnRx trans,deepskyblue
ART3,0.750812541121215,7.23472563086426,34.5967210266475,8.41132446773432e-09,1.23430021912518e-07,ENSG00000156219,-0.291095172085692,7.8589951489783,10.0244223235623,0.00159824082107732,0.00594324453014684,ENSG00000156219,4,4,4,4,4,4,4,4,4,4,trans,FALSE,Away from UnRx trans,coral2
ASB8,0.526710662958076,6.40602093693735,12.3314340062065,0.000494747116880856,0.00223891086042015,ENSG00000177981,-0.0279494459145274,6.93357632128414,0.0599553952794219,0.806623839701182,0.876736534900287,ENSG00000177981,4,4,4,3,4,4,4,NA,4,4,trans,FALSE,Away from UnRx trans,coral2
ASH1L,0.606867000870722,7.9992734392108,36.9464196643231,2.77366361988886e-09,4.50283048922497e-08,ENSG00000116539,0.484676792132929,8.09767140548816,43.3323792104846,7.95050076244804e-11,1.52445673938082e-09,ENSG00000116539,NA,6,NA,5,7,NA,6,NA,NA,NA,unkn,TRUE,0,0
ASH1L-AS1,0.850060122115825,5.93035469395334,21.0003341435746,1.15166404217123e-05,8.28793372201501e-05,ENSG00000235919,0.553085693078886,6.48710523248199,16.2749764929695,0.000543002835043865,0.00234557612898406,ENSG00000235919,NA,NA,NA,5,7,NA,NA,NA,NA,NA,unkn,TRUE,0,0
ASH2L,-0.540569196356711,6.49036889966172,13.2667300666873,0.000304693580673079,0.00147578230727753,ENSG00000129691,-0.3416687099962,6.87603483353216,6.80446166885008,0.00924805977549362,0.0264926454885997,ENSG00000129691,4,9,9,7,4,NA,7,4,4,4,cis,TRUE,Towards UnRx cis,deepskyblue4
ASL,-1.26915736722148,6.57091436024797,74.0775285034761,1.61155444694183e-16,8.54123856879173e-15,ENSG00000126522,-0.709656535379217,6.86418850430816,28.309790691031,1.31379819895686e-07,1.40451633157757e-06,ENSG00000126522,2,4,NA,4,NA,NA,4,NA,NA,4,cis,TRUE,Towards UnRx cis,deepskyblue4
ASNA1,-0.776374749546268,7.03485851433501,46.1864715232484,3.79186843711224e-11,8.88785044869765e-10,ENSG00000198356,-0.479485208936855,7.27637110495792,22.2207322779479,2.82648403285865e-06,2.24616272644448e-05,ENSG00000198356,4,3,3,4,4,NA,4,4,4,4,trans,TRUE,Towards UnRx trans,deepskyblue
ASNS,-0.513022167056042,6.66315060465771,9.03490709601921,0.00281107541154805,0.00980177610605569,ENSG00000070669,-0.225363126192631,6.97694324332042,2.53579225224963,0.111652025371536,0.20088126715962,ENSG00000070669,NA,4,4,5,NA,5,6,5,NA,NA,unkn,TRUE,0,0
ASPHD1,-1.12349549356831,6.02162287214094,33.8702583899776,4.19965426617299e-08,5.45228889599692e-07,ENSG00000174939,-0.509541932788813,6.50438445317795,11.6152392805941,0.00402867462907261,0.0131422975966474,ENSG00000174939,NA,3,NA,2,2,2,2,2,2,NA,unkn,TRUE,0,0
ASPM,0.785222114920921,6.7776792687616,13.2909776888171,0.000300900777783411,0.00145915823887435,ENSG00000066279,0.924663539272,7.00422164261363,33.2122241899758,1.14437695202461e-08,1.51026188647882e-07,ENSG00000066279,3,4,4,3,3,3,3,NA,NA,3,trans,TRUE,Towards UnRx trans,deepskyblue
ASS1,-1.15422527119285,6.86261349894708,82.7136757562531,4.09925979924476e-18,2.75629334262651e-16,ENSG00000130707,-0.312456264388012,6.97331800322318,5.47568366112902,0.0195066703503224,0.049154548831152,ENSG00000130707,2,3,3,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
ATAD2B,0.698252065754082,6.31410388709851,18.0513722788885,2.66232604109704e-05,0.000173571328728541,ENSG00000119778,0.84639001311319,6.68649311255981,41.7650210187341,1.70709378372496e-10,3.08178741937367e-09,ENSG00000119778,NA,4,4,NA,6,NA,NA,5,6,6,unkn,TRUE,0,0
ATAD3A,-0.536153371843351,7.04092192194784,19.638334201866,1.20178396394008e-05,8.62107763941089e-05,ENSG00000197785,-0.247495429978462,7.26449338030337,5.41517622469912,0.0201897303106559,0.0505959506580292,ENSG00000197785,3,4,4,4,3,4,4,4,NA,3,cis,TRUE,Towards UnRx cis,deepskyblue4
ATAD5,1.05249659052759,6.43411358380537,33.5025731969075,1.41373233193006e-08,1.99338471215803e-07,ENSG00000176208,1.11455293721074,6.7610582927903,64.6486673537317,2.89374863835209e-15,1.06081942420509e-13,ENSG00000176208,3,3,3,3,3,3,3,3,3,3,trans,TRUE,Towards UnRx trans,deepskyblue
ATF2,0.523950079715915,6.33004211210654,10.9025794493921,0.00104422810529981,0.00424188242955424,ENSG00000115966,0.61600820497864,6.72059439064103,22.4832533847667,2.47378631423933e-06,1.99908677826367e-05,ENSG00000115966,NA,NA,4,4,4,4,4,4,4,4,unkn,TRUE,0,0
ATF6B,-0.635551475153473,6.57806668785992,17.5109688507508,3.49526075775711e-05,0.000220998592472923,ENSG00000213676,-0.292155023241312,6.89222030877916,5.21255060395411,0.0226633449078827,0.0555093076818555,ENSG00000213676,3,4,4,4,3,NA,4,3,3,3,cis,TRUE,Towards UnRx cis,deepskyblue4
ATF7IP2,0.965123802065398,6.29092079839912,31.7225414341983,3.30244983523515e-08,4.38865383708977e-07,ENSG00000166669,0.892148362967471,6.6926216523685,47.2636250885677,1.1791186416163e-11,2.58757045022585e-10,ENSG00000166669,3,3,3,3,NA,3,3,NA,3,3,trans,TRUE,Towards UnRx trans,deepskyblue
ATG13,-0.612097685403812,6.25096070797824,14.7905346550449,0.000139191443807858,0.000748263667201266,ENSG00000175224,-0.323308724440267,6.68735456020226,5.09687863989338,0.0242145809848432,0.0583736736868178,ENSG00000175224,3,NA,4,3,3,3,3,3,3,3,trans,TRUE,Towards UnRx trans,deepskyblue
ATG16L2,0.668905208539672,5.89916671680641,12.8996619931382,0.000752637521734336,0.00321691843967095,ENSG00000168010,0.131764355217958,6.49739913877767,0.863520987585946,0.48084885414309,0.611396921786191,ENSG00000168010,3,3,3,2,3,3,3,3,3,3,trans,TRUE,Towards UnRx trans,deepskyblue
ATG3,-0.642955176413579,7.28236502111603,38.6810280654123,1.22874123078805e-09,2.16652808011749e-08,ENSG00000144848,-0.680458679980933,7.62994719272009,52.9775075054882,7.50679397570078e-13,1.94647709375352e-11,ENSG00000144848,NA,3,3,5,5,5,5,5,5,5,unkn,TRUE,0,0
ATG4D,-0.544142178521729,6.0914352015532,10.5880122528613,0.00155036256069936,0.0058964823435632,ENSG00000130734,-0.348778918662762,6.59274545186858,5.88962025607269,0.0251160522429276,0.0601829170699551,ENSG00000130734,4,3,3,4,4,NA,4,4,4,4,trans,TRUE,Towards UnRx trans,deepskyblue
ATM,0.536000097366471,6.17115751161934,9.76354939364404,0.00190623909532959,0.00704479665665284,ENSG00000149311,0.577327421811788,6.62187090483735,17.9842489514852,5.31391106477648e-05,0.000308924323376986,ENSG00000149311,2,1,1,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
ATOX1,-0.731095214702179,7.59780605280523,53.029655439756,1.68729382941813e-12,4.87260173174915e-11,ENSG00000177556,-0.403290967501118,7.72864504662942,20.0600750930262,8.49820456601173e-06,6.09526396458772e-05,ENSG00000177556,2,2,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
ATP11A,-0.539127081493407,7.30200789021139,17.3841049278509,3.72629703040228e-05,0.000233801784428444,ENSG00000068650,0.129004302920543,7.31250449567219,1.43097849524449,0.231928718749776,0.354318055404416,ENSG00000068650,NA,NA,9,6,NA,NA,6,5,6,6,unkn,FALSE,0,0
ATP11B,0.558895307960563,6.04889645679583,10.0546928018452,0.00163346315037187,0.00616310845261747,ENSG00000058063,0.329784903404753,6.57990540505559,5.73278379383942,0.0168605428035895,0.0436712705860163,ENSG00000058063,3,3,3,3,3,3,3,3,3,3,trans,TRUE,Towards UnRx trans,deepskyblue
ATP13A3,0.585379094646797,6.43671960299176,16.5607404837379,5.65093607853493e-05,0.000338305209751493,ENSG00000133657,0.363947517560492,6.86139898807335,9.14144107415142,0.00257172409982936,0.00892824970506797,ENSG00000133657,3,3,3,3,3,3,3,3,3,3,trans,TRUE,Towards UnRx trans,deepskyblue
ATP1B1,-1.04752933439159,7.11859801779808,44.0626039938018,1.00746727514838e-10,2.13081693640538e-09,ENSG00000143153,-0.908487904743088,7.44465884730255,41.7389801313251,1.72893280691125e-10,3.10947915348248e-09,ENSG00000143153,3,4,4,3,3,3,3,NA,NA,3,trans,TRUE,Towards UnRx trans,deepskyblue
ATP1B3,0.534999167910368,6.79653203445049,17.2418558573675,4.00375291354894e-05,0.000249991779286736,ENSG00000069849,0.436780910975685,7.11496424250524,15.6015726677153,8.44772892267566e-05,0.000463994663215618,ENSG00000069849,3,3,3,3,3,3,3,3,3,3,trans,TRUE,Towards UnRx trans,deepskyblue
ATP2B1,0.557704447644631,6.05552237269465,10.2958589828385,0.00143777670038468,0.00554169784104085,ENSG00000070961,0.261125420760903,6.59602895863135,3.69571246517692,0.0548767246380828,0.113502053899087,ENSG00000070961,2,2,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
ATP5F1E,-0.709689235449834,9.73728226355529,119.816043486545,1.20897423604583e-24,1.87807894254705e-22,ENSG00000124172,-0.296245285293917,9.64033454913402,38.0900870859014,1.03200852422106e-09,1.61873074749952e-08,ENSG00000124172,3,2,2,3,3,3,3,NA,3,3,trans,TRUE,Towards UnRx trans,deepskyblue
ATP5MC3,0.784217260651174,9.72272282751043,115.842912928766,5.73513010776848e-24,7.71246601059612e-22,ENSG00000154518,0.554057096838217,9.70860248435571,118.547427563856,5.58146521912649e-26,6.59301965637065e-24,ENSG00000154518,NA,NA,4,4,4,4,4,4,4,4,unkn,TRUE,0,0
ATP5MD,-0.852357298823011,8.56409488109341,106.328898124386,2.50813229115194e-22,2.82478399290988e-20,ENSG00000173915,-0.303844614580006,8.46423831790895,21.4071958359185,4.27462968618623e-06,3.274592220771e-05,ENSG00000173915,2,2,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
ATP5ME,-0.758879143928996,8.31201331419582,77.6897067277813,3.44052547167963e-17,2.0129308116775e-15,ENSG00000169020,0.0650931096668904,8.06497734840615,0.79755053436981,0.918283094779841,0.953311494077149,ENSG00000169020,2,2,2,2,2,2,2,2,2,2,trans,FALSE,Away from UnRx trans,coral2
ATP5MF,-0.618446498994056,9.2144000456989,64.1381077777836,1.20489804018563e-14,4.78243671456941e-13,ENSG00000241468,-0.448542678507381,9.29413610608426,49.6632691372695,3.69853184254251e-12,8.82482610210642e-11,ENSG00000241468,NA,4,4,5,NA,5,6,5,NA,NA,unkn,TRUE,0,0
ATP5MPL,-0.661204637077206,8.68074411760229,88.3648090895904,3.84918228176198e-19,2.86620928584095e-17,ENSG00000156411,-0.229095340599642,8.61857582771633,14.6600690510325,0.00013791781807121,0.000716393964878035,ENSG00000156411,2,2,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
ATP6V1H,-0.617324504680681,6.40848138030557,16.0546958227794,7.30549540668642e-05,0.000423295907487104,ENSG00000047249,0.125914950245417,6.68926035721902,0.891477851124203,0.345337658713174,0.478452174712952,ENSG00000047249,2,3,3,3,3,3,2,NA,3,3,trans,FALSE,Away from UnRx trans,coral2
ATP9A,0.77701447925083,5.93383724078691,17.449755886378,0.000227659986527082,0.00114337596355017,ENSG00000054793,0.566441820286445,6.49081193017472,18.2725611707647,0.000505812890739338,0.00220283010404824,ENSG00000054793,2,2,2,2,2,2,2,3,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
ATP9B,1.32188605807457,6.04484846596744,52.5974860039905,2.05052085228053e-12,5.82813655490459e-11,ENSG00000166377,0.722965550201101,6.58569572626148,27.4606501514102,8.09193856376036e-07,7.27666054305067e-06,ENSG00000166377,NA,5,5,3,5,4,4,5,4,5,unkn,TRUE,0,0
AUP1,-0.578821445837839,7.28621703692368,27.5110267429789,2.50584781806639e-07,2.77026856942064e-06,ENSG00000115307,-0.595042870576357,7.61501313992188,42.2330637629423,1.35853349608684e-10,2.49012423190784e-09,ENSG00000115307,4,4,4,4,4,4,4,4,4,4,trans,TRUE,Towards UnRx trans,deepskyblue
AUTS2,-0.91546690341065,6.66517099422237,39.665589274733,7.75409243469436e-10,1.44347877761562e-08,ENSG00000158321,-0.3791805589291,6.91618137729279,8.66447027527787,0.00333048800919353,0.0111381018077468,ENSG00000158321,2,4,4,4,NA,4,4,4,4,4,cis,TRUE,Towards UnRx cis,deepskyblue4
AVEN,-0.558875851534813,6.44724392989558,15.3000403017694,0.000107284702683427,0.000595585441267821,ENSG00000169857,-0.242528402519168,6.81015673243562,3.44198327734271,0.0638953530096704,0.128813893298889,ENSG00000169857,2,2,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
AXIN1,-0.517384499221712,6.22926781859268,10.3850266517697,0.00137161464268928,0.00533372806673732,ENSG00000103126,-0.469506641121491,6.72095080430603,11.1457866675063,0.000877778870409829,0.0035258556809745,ENSG00000103126,2,3,3,3,NA,3,3,NA,3,3,cis,TRUE,Towards UnRx cis,deepskyblue4
AZGP1,0.50791478399567,11.4736059227378,29.2369070348113,1.08847768105959e-07,1.28198482435908e-06,ENSG00000160862,-0.0512877449991391,11.7352855198014,0.501680083189666,0.478951394475904,0.609670143380556,ENSG00000160862,NA,4,4,5,NA,5,6,5,NA,NA,unkn,FALSE,0,0
AZI2,0.517368581574745,6.75211351956968,18.4777482424921,2.14883465886963e-05,0.000143709719937111,ENSG00000163512,0.173792944941755,7.15904477093116,2.66879030274547,0.102693357375204,0.188267875716794,ENSG00000163512,5,4,4,4,5,NA,5,4,5,5,trans,TRUE,Towards UnRx trans,deepskyblue
B3GALT4,-0.84184300867026,6.19105108003531,24.033040044387,1.36562310763738e-06,1.25298006108074e-05,ENSG00000235863,-0.610149211172807,6.67194386945423,15.4382319804928,0.000132203027084438,0.000691968579400387,ENSG00000235863,3,4,4,4,3,NA,4,3,3,3,cis,TRUE,Towards UnRx cis,deepskyblue4
B3GALT6,-0.682180831573531,6.87181494469944,29.7546387855064,8.4837516238417e-08,1.01918136174418e-06,ENSG00000176022,-0.609875051497313,7.22995818973981,29.1869836590123,8.47394406307836e-08,9.40051043028244e-07,ENSG00000176022,3,4,4,4,3,4,4,4,NA,3,cis,TRUE,Towards UnRx cis,deepskyblue4
B4GALT2,-0.684539601745492,6.82078484103173,29.7409461074786,8.53980683799013e-08,1.02318696290281e-06,ENSG00000117411,-0.494429070642587,7.14070786471522,19.2734056094391,1.27109197997965e-05,8.71189689430179e-05,ENSG00000117411,3,4,4,4,3,4,4,4,NA,3,cis,TRUE,Towards UnRx cis,deepskyblue4
BACE2,-0.579583378081622,7.18309533692155,26.7305590169176,3.65942327980532e-07,3.89732904858699e-06,ENSG00000182240,-0.763707955437075,7.60930943041055,64.730161255738,2.78442479548785e-15,1.02466832473953e-13,ENSG00000182240,3,4,4,4,3,3,NA,3,3,3,unkn,TRUE,0,0
BAG3,0.877552932041274,6.57128491809758,30.5815964442001,5.70280221678181e-08,7.13642332961169e-07,ENSG00000151929,0.891341034160087,6.87325391496836,52.9483983609983,7.61242910216856e-13,1.96853301755537e-11,ENSG00000151929,2,2,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
BAG6,-0.995751971814255,6.84063654058281,59.8306364650025,8.06161588048007e-14,2.77233431614983e-12,ENSG00000204463,-0.783331793545188,7.17520005332541,43.2631574985977,8.22306513089751e-11,1.57356574344855e-09,ENSG00000204463,3,4,4,4,3,NA,4,3,3,3,cis,TRUE,Towards UnRx cis,deepskyblue4
BAK1,-1.03154001062746,6.19429163793607,38.8497816188208,1.13541171302025e-09,2.03903642193474e-08,ENSG00000030110,-0.624281392054392,6.64341092325601,17.9746152664882,5.33017252954675e-05,0.000309272836644653,ENSG00000030110,3,4,4,4,3,NA,4,3,3,3,cis,TRUE,Towards UnRx cis,deepskyblue4
BAMBI,-1.08674951221442,7.13839713599716,50.0745448388831,6.42694240085505e-12,1.70313973622659e-10,ENSG00000095739,-0.792805495361574,7.39009188192778,34.1632995805733,7.14683921584689e-09,9.78268349316496e-08,ENSG00000095739,2,3,3,3,3,3,3,3,3,3,cis,TRUE,Towards UnRx cis,deepskyblue4
BAP1,-0.727129624557748,6.01422005209548,15.139916758839,0.000168556128658509,0.000882959720472771,ENSG00000163930,-0.404385733934221,6.53381339250829,7.00913203948936,0.0223549964858519,0.0549005663184371,ENSG00000163930,2,2,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
BATF,-0.616310774456838,5.9890307336062,11.3047450627709,0.00129307905093521,0.00506769997778436,ENSG00000156127,-0.667753789635374,6.56966179468064,18.5046755747076,5.51698243773788e-05,0.000319229402124266,ENSG00000156127,2,2,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
BAZ1B,-0.547985885096255,7.33260593556241,23.1771467396425,2.07961876130842e-06,1.82408064517871e-05,ENSG00000009954,-0.233654667752859,7.48791133488898,5.60422640107349,0.0181338188556057,0.0463791442957593,ENSG00000009954,2,4,4,4,NA,NA,4,4,NA,4,cis,TRUE,Towards UnRx cis,deepskyblue4
BBC3,-1.03645081800387,6.26556621654641,26.1922790817063,4.75441299906442e-07,4.94086056765518e-06,ENSG00000105327,-0.42856691307302,6.64640892555995,6.99141109549143,0.00833676069046065,0.0243784004542566,ENSG00000105327,3,3,3,3,3,3,3,2,3,3,trans,TRUE,Towards UnRx trans,deepskyblue
BBOX1,0.844995041728385,5.9802440902012,20.4923646354761,7.85129668104485e-06,5.91968059382545e-05,ENSG00000129151,0.426849689788272,6.54429847820622,9.09204436221558,0.00264136916627527,0.00915011592430187,ENSG00000129151,3,4,4,3,3,3,3,3,3,3,trans,TRUE,Towards UnRx trans,deepskyblue
BCAP31,0.75894894402584,7.4807112843157,68.5325577819778,1.76727039566456e-15,7.69232186711966e-14,ENSG00000185825,0.592264742752497,7.66288209663635,54.9927916887115,2.85693485103728e-13,7.74366930728745e-12,ENSG00000185825,2,3,3,1,NA,NA,1,NA,1,NA,cis,TRUE,Towards UnRx cis,deepskyblue4
BCAT2,-1.2314302169849,6.33892939377612,57.9953324249001,1.82265278549571e-13,5.99346773624685e-12,ENSG00000105552,-0.809058913475746,6.74042252104192,31.8111496363249,3.03155125607728e-08,3.69031582928085e-07,ENSG00000105552,3,3,3,3,3,3,3,2,3,3,trans,TRUE,Towards UnRx trans,deepskyblue
