gene_symbol,logFC.x,logCPM.x,F.x,PValue.x,FDR.x,ensembl_gene_id.x,cnchange.x,color.x,mlog10FDR.x,logFC.y,logCPM.y,F.y,PValue.y,FDR.y,ensembl_gene_id.y,cnchange.y,color.y,mlog10FDR.y,A,B,C,D,E,F,G,H,I,J,K,ct,col,label,color
TRIM14,0.737276300928833,6.76080042079837,18.9701315438612,1.71437561731633e-05,9.16463321720657e-05,ENSG00000106785,0.0363791071180599,blue,4.03788491149072,0.678514200137975,6.7490851174045,19.6769341889011,1.09393994034771e-05,4.84247931123029e-05,ENSG00000106785,0,black,4.31493222606321,2,2,2,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
TRMT112,1.23063021690476,7.37656288474454,97.5161920232244,1.33055673184175e-20,4.56039488710008e-19,ENSG00000173113,-0.07344663680691,blue,18.3409975499094,1.40458219142788,7.21429896028517,157.514439484303,3.40142287285885e-32,1.47159672593686e-30,ENSG00000173113,0,black,29.8322111870744,2,2,2,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
TSC22D4,-0.689255809790717,7.33701880367902,22.0753860144525,3.68202964244309e-06,2.27078038299078e-05,ENSG00000166925,-0.70634843974448,blue,4.64382486625024,-0.873542052086272,7.4884020721258,51.7823748443148,1.88967567970721e-12,2.19393738408538e-11,ENSG00000166925,-1,blue,10.6587757715354,3,3,3,3,3,3,3,NA,3,3,3,unkn,TRUE,0,0
TUBB4B,-0.912621701215052,10.0007431029293,52.3837549263156,2.58699774633998e-12,4.14026540147717e-11,ENSG00000188229,0.0254454348553299,blue,10.3829718186128,-1.07210073663568,10.2407450367753,86.7513965513218,2.40438402852666e-19,5.10486349760337e-18,ENSG00000188229,0,black,17.2920158663156,2,2,2,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
UBE2L6,1.75566312562785,7.06188793185475,97.0144550475071,1.62731350041879e-20,5.50444121146024e-19,ENSG00000156587,0.0240737846406001,blue,18.2592867622684,1.57116074278536,6.9754632427231,100.965966978079,4.89464309418682e-22,1.24704629055227e-20,ENSG00000156587,0,black,19.9041174251435,2,2,2,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
UCP2,-1.05220958691032,7.18347230710991,36.7127217680795,3.32442618443433e-09,3.54697041661547e-08,ENSG00000175567,-0.0104765974172598,blue,7.45014243373111,-1.09793794750398,7.29332420598542,49.7642969133661,4.87032646265961e-12,5.40152772859903e-11,ENSG00000175567,0,black,10.2674833901281,2,2,2,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
UGCG,-0.57855962715918,6.80072270844472,9.68354451387365,0.00200129441733274,0.00625838779033485,ENSG00000148154,-0.09475730635556,blue,2.20353753003855,-0.59187800179131,6.84930030911953,12.7724946930329,0.000380483425049071,0.00123140224931195,ENSG00000148154,0,black,2.90960005745001,2,2,2,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
UQCC3,0.948274295983246,6.90015500145057,36.2909917515382,4.04912051179621e-09,4.25569708064769e-08,ENSG00000204922,0.0663215363687599,blue,7.37102929257512,1.32995836915073,6.77527052419008,101.222407771687,4.3824179097855e-22,1.11965284313517e-20,ENSG00000204922,0,black,19.95091661276,2,2,2,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
UQCRB,2.45022511218684,8.13804178478754,512.077271866678,3.51438160786277e-72,6.80559998362625e-69,ENSG00000156467,0.90102502256342,blue,68.167133581248,2.89148143519048,7.74129544992775,894.705241960869,2.22996548667717e-120,1.57332641875408e-117,ENSG00000156467,1,blue,116.803181164753,2,2,2,2,1,2,1,2,2,2,2,cis,TRUE,Towards UnRx cis,deepskyblue4
URM1,-1.04160998174517,7.09461478435263,46.656212309674,3.41324453994462e-11,4.77984350508922e-10,ENSG00000167118,-0.05698053577464,blue,9.32058632221399,-1.13183167697956,7.21928535027544,71.5309858866274,2.1460145948476e-16,3.56580541013445e-15,ENSG00000167118,0,black,14.4478423604346,2,2,2,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
UVRAG,0.59498337822888,6.76393769083389,12.4181428171881,0.000477533149982771,0.00179911078782419,ENSG00000198382,0.10835416476249,blue,2.74494209231912,0.556291372373344,6.7549805257498,15.1854568704931,0.00010860657538838,0.00039766048281925,ENSG00000198382,0,black,3.40048756452382,2,2,2,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
VCPIP1,0.554839824763721,6.68009315415698,9.95162902053051,0.00173634484386481,0.00554170876002341,ENSG00000175073,1.19116044758939,blue,2.25635630194576,0.750770651576953,6.63606175932601,24.8633783427462,8.10066595559398e-07,4.41994694495586e-06,ENSG00000175073,1,blue,5.35458294369417,3,2,3,3,2,3,2,3,3,3,3,cis,TRUE,Towards UnRx cis,deepskyblue4
VIRMA,0.950515786337327,6.60063639475006,29.3755576657886,7.43397201408746e-07,5.33675136433007e-06,ENSG00000164944,1.03541463014939,blue,5.27272303021399,1.09574311966747,6.55682817332383,56.6829044560186,7.55368538321639e-12,8.1894092594398e-11,ENSG00000164944,1,blue,10.0867474248108,2,2,2,2,1,2,1,2,2,2,2,cis,TRUE,Towards UnRx cis,deepskyblue4
WDR60,0.704188223521994,6.71810909645182,15.3476617847259,0.000106211048345829,0.000467449307094766,ENSG00000126870,0.10083553956345,blue,3.33026547964221,1.42957150866801,6.58348786721131,97.8989688856353,1.84228050520719e-21,4.57924032351229e-20,ENSG00000126870,1,blue,19.3392065636275,1,1,1,1,1,1,2,NA,2,1,1,unkn,TRUE,0,0
WHRN,-0.728866237245101,6.65915525278597,13.7531278343505,0.000239860741689613,0.000974284900434055,ENSG00000095397,-0.0485394208408798,blue,3.01131402813784,-0.414560721827875,6.64035625695632,5.53861764985679,0.0189280656443642,0.0397181921963187,ENSG00000095397,0,black,1.40101052696997,2,2,2,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
WWP1,1.00018240857837,6.51634797847111,33.4729306816251,8.95965327039665e-08,7.64333416657406e-07,ENSG00000123124,0.88406992797483,blue,6.11671715264496,0.907834359801629,6.50372789001592,40.9847963366419,7.27811048765602e-09,5.41841147668677e-08,ENSG00000123124,1,blue,7.26612801752563,2,2,2,2,1,2,1,2,2,2,2,cis,TRUE,Towards UnRx cis,deepskyblue4
XPA,0.537587106680384,6.72246730862746,9.06473687827005,0.00278171802154461,0.00830334789783605,ENSG00000136936,-0.02549615587641,blue,2.08074676540745,0.452495245535039,6.72183866545454,9.08083169255571,0.00269372105848879,0.00713562968607264,ENSG00000136936,0,black,2.14656769639374,2,2,2,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
YTHDF3,0.631849540084718,6.60790554089824,14.7660297238498,0.000167114316160155,0.000703132804441368,ENSG00000185728,0.98193000040694,blue,3.15296263971857,0.823856242343599,6.57035870198199,32.914564200368,1.53919923106242e-08,1.09864088305872e-07,ENSG00000185728,1,blue,6.95914424387606,2,2,2,2,1,2,NA,2,2,2,2,cis,TRUE,Towards UnRx cis,deepskyblue4
YWHAG,0.535074033560388,7.58113053745413,18.8242501933974,1.84383623757912e-05,9.76237559554878e-05,ENSG00000170027,0.12928704688889,blue,4.01044448740514,0.86320317031285,7.40811475431564,62.9371521977477,1.07462041770653e-14,1.55464013741393e-13,ENSG00000170027,0,black,12.8083701239505,2,2,2,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
YWHAZ,0.728674076117313,9.67610398429862,90.9901023923543,1.8577961634082e-19,5.84979230965849e-18,ENSG00000164924,1.31168891136705,blue,17.2328595527846,1.02960130704846,9.39483485235508,249.650139381064,3.65152582595835e-47,2.65807895838809e-45,ENSG00000164924,1,blue,44.5754321224591,5,5,5,5,4,5,4,5,5,5,5,cis,TRUE,Towards UnRx cis,deepskyblue4
ZBTB43,-0.686559564865138,7.40300905620458,18.0810560051737,2.67386477825095e-05,0.000137073173873805,ENSG00000169155,-0.0629165454437,blue,3.86304753119544,0.0382284834918217,7.17312513395411,0.0666430372053232,0.796378656168033,0.854913978742181,ENSG00000169155,0,black,0.0680775816894169,2,2,2,2,2,2,2,2,2,2,2,trans,FALSE,Away from UnRx trans,coral2
ZC2HC1A,-0.564616416509419,6.69980309064636,9.46966513734074,0.00224198954858947,0.0069078103851386,ENSG00000104427,0.06822951819901,blue,2.16065959203946,-0.689488748134459,6.77766555956786,19.1426463782922,1.43420482848136e-05,6.19619721471081e-05,ENSG00000104427,0,black,4.20787476781767,5,4,NA,NA,4,5,4,4,5,5,4,trans,TRUE,Towards UnRx trans,deepskyblue
ZDHHC5,0.543911028167226,6.64813833371874,9.52993319796593,0.00217132281718527,0.00671687960939182,ENSG00000156599,0.0240737846406001,blue,2.17283243574856,0.818679419715867,6.59344136548871,32.6176289091538,2.14937470784786e-08,1.49689178590589e-07,ENSG00000156599,0,black,6.82480959476894,2,2,2,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
ZFP91,0.896342821953335,6.78115047628142,30.884998517437,5.19269154758512e-08,4.57074871904481e-07,ENSG00000186660,0.08407106303266,blue,6.34001265377782,0.67885897842769,6.78363218822189,24.6009141397737,9.23163852907823e-07,4.98074050521797e-06,ENSG00000186660,0,black,5.30270608426392,2,2,2,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
ZFPL1,0.855536558692418,7.06724740182094,29.6670783676917,9.2843362009379e-08,7.90290859477637e-07,ENSG00000162300,-0.0110115624247902,blue,6.10221304109175,0.749141946328044,7.03031836353724,35.836489749653,3.72556097542284e-09,2.89338232570519e-08,ENSG00000162300,0,black,7.53859417576323,2,2,2,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
ZMYND19,-0.548350956606638,6.92648327260929,11.9252243260148,0.000616801873383274,0.0022504697650621,ENSG00000165724,0.0254454348553299,blue,2.64772681740886,-0.427707090486734,6.93578395854388,7.97691753045123,0.00489768873484372,0.0121606933069807,ENSG00000165724,0,black,1.91504166430566,2,2,2,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
ZNF277,-0.639421539987161,6.72987014134324,13.5074996082738,0.000272130011938895,0.00109105542053762,ENSG00000198839,-1.12831996480645,blue,2.96215318871288,-0.37361246949611,6.71231564009302,5.66628026259491,0.0176103121980931,0.03730295230506,ENSG00000198839,0,black,1.42825679502624,3,3,3,3,3,3,4,3,3,3,3,trans,TRUE,Towards UnRx trans,deepskyblue
ZNF408,-0.745882515294152,6.52882827820799,16.072214226432,0.00011048396005558,0.000483234756968108,ENSG00000175213,0.07330210195887,blue,3.31584183635589,-0.28834495502186,6.50486609526692,2.95674314610127,0.126381394215184,0.198726238255044,ENSG00000175213,0,black,0.701744788264693,2,2,2,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
ZNF618,0.506784970853735,6.66365737072885,8.84710658401955,0.00312485805828167,0.00919998119325344,ENSG00000157657,0.06738539579432,blue,2.03621306044516,0.219590600649831,6.70091848816605,2.12991444482365,0.176004394350895,0.259995539537189,ENSG00000157657,0,black,0.585034102686883,2,2,2,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
ZNF800,-0.9879154751091,7.22060229718486,45.7540919632535,5.14332386447376e-11,6.98950643056382e-10,ENSG00000048405,-0.90888400670355,blue,9.15555349121438,-0.461608547456129,7.08569936452269,11.3121961182736,0.000819841838524646,0.00245497529968921,ENSG00000048405,0,black,2.6099528730981,3,3,3,3,3,3,4,3,3,3,3,trans,TRUE,Towards UnRx trans,deepskyblue
