,gene_symbol,ensembl_gene_id,TvsH.logFC,TvsH.FDR,TvsU.logFC,TvsU.FDR,cistrans,direction,patient,passage,group
227,C12orf57,ENSG00000111678,-0.0649350012528445,0.486204096648978,-1.06661927186738,2.53341322219963e-274,cis,Repressed,Pt4,X5,1
228,C14orf119,ENSG00000179933,-0.0291970120044007,0.856775290355236,-0.634874981821041,3.87725087411832e-52,trans,Repressed,Pt4,X5,1
229,C16orf72,ENSG00000182831,0.153276695705881,0.333738085168287,0.612808035631817,1.67528351979758e-26,cis,Activated,Pt4,X5,1
230,C17orf67,ENSG00000214226,-0.0152616457827296,0.980016311234495,1.23621171671861,5.42608377033322e-91,cis,Activated,Pt4,X5,1
231,C19orf12,ENSG00000131943,0.0768373814417243,0.591266266312567,0.718578994050101,9.06696940555835e-47,cis,Activated,Pt4,X5,1
232,C19orf24,ENSG00000228300,0.0196415751112679,0.898792816023533,1.02612589910707,1.94225220015354e-107,trans,Activated,Pt4,X5,1
233,C1orf50,ENSG00000164008,0.0811744873570509,0.680912089643954,0.660960141002751,1.89138285693436e-24,trans,Activated,Pt4,X5,1
234,C1QL1,ENSG00000131094,0.208193093826485,0.149866276820842,1.78443922450796,2.80344422505952e-180,cis,Activated,Pt4,X5,1
235,C21orf2,ENSG00000160226,-0.0622899525568287,0.697100101072641,0.958611278680589,8.87427047531181e-65,trans,Activated,Pt4,X5,1
236,C22orf39,ENSG00000242259,0.0418569767064851,0.784525389648107,0.631496120328284,8.92543174782721e-39,trans,Activated,Pt4,X5,1
237,C2CD3,ENSG00000168014,0.177841233607149,0.281645375688653,0.77686158427867,2.19429839968132e-35,cis,Activated,Pt4,X5,1
238,C2CD6,ENSG00000155754,0.22440267373755,0.151769393521936,1.01251569318448,6.12578392848371e-63,cis,Activated,Pt4,X5,1
239,C2orf49,ENSG00000135974,0.0652176042747835,0.694715084680539,-0.595210771721384,1.50764532732379e-34,trans,Repressed,Pt4,X5,1
240,C2orf69,ENSG00000178074,0.245874647595289,0.103241336541801,0.670262363179566,1.79456303861854e-31,cis,Activated,Pt4,X5,1
241,C3orf70,ENSG00000187068,-0.057329457930553,0.844575525814957,0.913009653256128,1.15336239341055e-45,trans,Activated,Pt4,X5,1
242,C6orf106,ENSG00000196821,-0.102676582243894,0.475564314596925,0.756743151386226,2.22850965349937e-45,cis,Activated,Pt4,X5,1
243,C6orf47,ENSG00000204439,-0.147248586827114,0.330899738203196,0.621119138016394,6.80383931044759e-28,cis,Activated,Pt4,X5,1
244,C6orf48,ENSG00000204387,0.0777703587196544,0.542405539468934,0.730836474403452,3.47459271178438e-60,cis,Activated,Pt4,X5,1
245,C8orf58,ENSG00000241852,-0.196828731748862,0.244947061212734,0.539890423289803,6.69410805280068e-16,cis,Activated,Pt4,X5,1
246,C8orf82,ENSG00000213563,0.177733282260381,0.293461554712605,1.13301356527356,1.06774323603702e-83,cis,Activated,Pt4,X5,1
247,C9orf16,ENSG00000171159,-0.00969215900465221,0.94244190944374,0.773984860793751,2.6263503922558e-86,trans,Activated,Pt4,X5,1
248,C9orf3,ENSG00000148120,0.168418869233002,0.270664650414002,0.78962917421043,9.36758633677901e-43,trans,Activated,Pt4,X5,1
249,C9orf64,ENSG00000165118,0.137609050524719,0.373369799602928,0.544608470124386,8.15197912828969e-25,trans,Activated,Pt4,X5,1
250,CACNA1C,ENSG00000151067,0.0217431232994333,0.924003271274147,0.630505768690512,3.23333108999434e-21,cis,Activated,Pt4,X5,1
251,CACNB4,ENSG00000182389,0.0841580714506425,0.640190176610245,0.819893774860157,4.12339733551566e-42,trans,Activated,Pt4,X5,1
252,CACNG8,ENSG00000142408,0.182711073175886,0.274962217668259,1.24654452333944,2.36058635015818e-87,cis,Activated,Pt4,X5,1
253,CADM4,ENSG00000105767,0.18384058052407,0.235858777104249,0.925676795370946,4.76921093541451e-56,cis,Activated,Pt4,X5,1
254,CALCOCO2,ENSG00000136436,0.0610934220077333,0.678645262432822,0.806400034946964,3.2778443511371e-59,cis,Activated,Pt4,X5,1
255,CALD1,ENSG00000122786,-0.14213288356538,0.114727722051186,0.968859515855955,5.44543807122293e-130,cis,Activated,Pt4,X5,1
256,CALN1,ENSG00000183166,0.135280782427241,0.396585728870345,1.2157359132863,3.08757916780694e-91,cis,Activated,Pt4,X5,1
257,CAMK2D,ENSG00000145349,-0.0840843136746412,0.689886852071386,0.788179604455224,4.78637871683325e-35,cis,Activated,Pt4,X5,1
258,CAMK2N2,ENSG00000163888,-0.119061268577232,0.55913000335126,0.562621276582623,1.48450618769489e-16,trans,Activated,Pt4,X5,1
259,CAMKK2,ENSG00000110931,-0.00505554705688547,0.979723707849159,0.989330356473802,4.11384599704446e-75,trans,Activated,Pt4,X5,1
260,CAND1,ENSG00000111530,0.130580940264154,0.221243812374266,0.69743315842196,2.42401518653781e-64,trans,Activated,Pt4,X5,1
261,CAPN7,ENSG00000131375,-0.0859963434131905,0.600670683835328,0.561076957332343,6.63110648692499e-23,cis,Activated,Pt4,X5,1
262,CARD19,ENSG00000165233,0.162126451420844,0.227524017573,1.1503705547672,3.36791926353027e-102,trans,Activated,Pt4,X5,1
263,CARS,ENSG00000110619,0.128615413286531,0.530372289938015,-0.570741403838966,2.13527392802694e-25,trans,Repressed,Pt4,X5,1
264,CARS2,ENSG00000134905,-0.179631926065956,0.144743489829939,0.872438235183338,1.49705457711301e-64,cis,Activated,Pt4,X5,1
265,CASC3,ENSG00000108349,0.159766105239423,0.146879005932465,0.862412444686933,1.40257079678602e-84,cis,Activated,Pt4,X5,1
266,CASC4,ENSG00000166734,-0.0153619274998982,0.934599754193131,0.627124224517507,4.13996311323664e-29,trans,Activated,Pt4,X5,1
267,CASD1,ENSG00000127995,-0.0983244736818198,0.603594806547283,0.648985525792453,4.14546184296455e-24,cis,Activated,Pt4,X5,1
268,CASKIN2,ENSG00000177303,0.120548843364156,0.532851678390249,0.645225393658216,4.78858643066336e-22,trans,Activated,Pt4,X5,1
269,CASP3,ENSG00000164305,0.0646734431471858,0.673100037921812,0.86091725636074,9.92238854340236e-61,cis,Activated,Pt4,X5,1
270,CASP6,ENSG00000138794,0.148417912041205,0.268156136180535,0.80398758560537,9.01450268425928e-56,cis,Activated,Pt4,X5,1
271,CASP8AP2,ENSG00000118412,0.0470493255120806,0.73688189004777,0.841967582884265,3.93095593639722e-74,trans,Activated,Pt4,X5,1
272,CAV2,ENSG00000105971,-0.142064256439681,0.293055750627058,0.594964287480079,1.6907189807289e-19,cis,Activated,Pt4,X5,1
273,CAVIN4,ENSG00000170681,-0.242392459035213,0.154718946510592,0.559861587750248,5.76762742444479e-18,trans,Activated,Pt4,X5,1
274,CBFA2T2,ENSG00000078699,0.0220113658887698,0.909973937872626,0.76118371717472,3.72545562548886e-39,cis,Activated,Pt4,X5,1
275,CBL,ENSG00000110395,0.0636179113750544,0.801599729135585,0.952580093259708,3.36916932177126e-59,cis,Activated,Pt4,X5,1
276,CBWD2,ENSG00000136682,0.196504303848436,0.168275953587832,0.660572024551043,5.08850116852211e-34,trans,Activated,Pt4,X5,1
277,CBWD3,ENSG00000196873,0.0338777154144393,0.869946604797147,0.888247544998098,3.64137788456369e-41,cis,Activated,Pt4,X5,1
278,CBWD3,ENSG00000196873,0.0338777154144393,0.869946604797147,0.888247544998098,3.64137788456369e-41,cis,Activated,Pt4,X5,1
282,CBY1,ENSG00000100211,0.204094751055957,0.157697880948329,0.646181987620581,1.26604261918746e-32,trans,Activated,Pt4,X5,1
283,CCDC106,ENSG00000173581,0.146672844942182,0.358009277988383,0.517253628960455,3.82691550003899e-19,cis,Activated,Pt4,X5,1
284,CCDC12,ENSG00000160799,-0.0300767779689872,0.830110836256338,0.601872416157526,6.10472300210413e-45,trans,Activated,Pt4,X5,1
285,CCDC136,ENSG00000128596,0.180928369839455,0.396220580542819,0.829051350422369,3.70371314348768e-34,cis,Activated,Pt4,X5,1
286,CCDC144A,ENSG00000170160,0.0174232268230726,0.936658675214721,0.800923757123654,2.13385796664376e-42,trans,Activated,Pt4,X5,1
287,CCDC180,ENSG00000197816,-0.157692849654054,0.393096421537124,0.577205142828729,4.87344934030137e-17,trans,Activated,Pt4,X5,1
288,CCDC186,ENSG00000165813,0.088489499251354,0.60711402544911,0.972498154618037,3.1312848143276e-59,trans,Activated,Pt4,X5,1
289,CCDC28A,ENSG00000024862,-0.107777258296344,0.537143955505299,-0.687169032854599,1.29670958704986e-35,cis,Repressed,Pt4,X5,1
290,CCDC47,ENSG00000108588,0.116013026167271,0.242008751849984,0.641014834883072,1.33053151373576e-65,cis,Activated,Pt4,X5,1
291,CCDC57,ENSG00000176155,-0.0301447049294618,0.87359584738291,0.988983862218686,1.31859503931796e-59,cis,Activated,Pt4,X5,1
292,CCDC58,ENSG00000160124,0.138540111222807,0.384730656413881,-1.09480593777215,1.01528005773658e-116,trans,Repressed,Pt4,X5,1
293,CCDC74B,ENSG00000152076,-0.0228338844804988,0.972177124756728,0.604730708244364,3.90015078612149e-22,trans,Activated,Pt4,X5,1
294,CCDC84,ENSG00000186166,-0.118570889003026,0.40996743952128,0.993386115049444,3.89177243939116e-71,cis,Activated,Pt4,X5,1
295,CCDC85B,ENSG00000175602,-0.0695328531370139,0.540239682152393,0.633115150959039,2.28233681917277e-56,cis,Activated,Pt4,X5,1
296,CCDC92,ENSG00000119242,0.0451747589459001,0.792926737400347,0.670836414223195,3.29321716867173e-35,trans,Activated,Pt4,X5,1
297,CCM2,ENSG00000136280,-0.165580236366303,0.266457165690354,0.612777019599509,5.68090891698521e-28,cis,Activated,Pt4,X5,1
298,CCND2,ENSG00000118971,-0.04541634675292,0.757620542512109,-0.618124541986412,2.32252782588969e-53,cis,Repressed,Pt4,X5,1
299,CCNG2,ENSG00000138764,0.120973985872699,0.500063442494093,0.782513858444839,7.33569156813968e-36,trans,Activated,Pt4,X5,1
300,CCNL2,ENSG00000221978,-0.107791780405626,0.457868488950706,0.554349711962296,5.73539705713748e-27,trans,Activated,Pt4,X5,1
301,CCNT2,ENSG00000082258,0.0510625903366114,0.775278499485128,0.632849772974316,1.80411702761458e-29,trans,Activated,Pt4,X5,1
302,CCP110,ENSG00000103540,0.135158847224364,0.28059404149334,1.04079169599854,1.28504418890997e-100,trans,Activated,Pt4,X5,1
303,CCS,ENSG00000173992,-0.0208032384285898,0.886894474253535,1.29985889620119,1.29154203833838e-159,cis,Activated,Pt4,X5,1
304,CD151,ENSG00000177697,-0.115469330251201,0.427683773777238,0.802034107665466,5.6445071170543e-48,trans,Activated,Pt4,X5,1
305,CD276,ENSG00000103855,-0.18580103659466,0.168846395892997,0.672299850835509,1.00072605151391e-36,cis,Activated,Pt4,X5,1
306,CD59,ENSG00000085063,0.0691560811219462,0.653206069033835,0.652024961121461,2.85168244937397e-36,trans,Activated,Pt4,X5,1
307,CD99,ENSG00000002586,0.0624911897055392,0.351731870786218,0.846955948467971,1.07900112658418e-212,cis,Activated,Pt4,X5,1
308,CDC14A,ENSG00000079335,-0.195899309760657,0.309011088535021,0.592097085782574,2.69409628361212e-18,cis,Activated,Pt4,X5,1
309,CDC16,ENSG00000130177,0.066511286647113,0.593957695416872,1.03490144269404,3.45336149520004e-110,cis,Activated,Pt4,X5,1
310,CDC25C,ENSG00000158402,0.168000630595942,0.332747683653944,0.580554242101941,1.34304949323377e-20,trans,Activated,Pt4,X5,1
311,CDC27,ENSG00000004897,0.0950046211242332,0.417788949746249,0.976915537410543,2.26209270255678e-102,cis,Activated,Pt4,X5,1
312,CDC37,ENSG00000105401,-0.0316363610983544,0.780020011203344,-0.608293492035912,5.07249554101541e-85,trans,Repressed,Pt4,X5,1
313,CDC42BPA,ENSG00000143776,0.179027669650931,0.180544580152789,0.590905743788654,1.64446921459584e-32,cis,Activated,Pt4,X5,1
314,CDC6,ENSG00000094804,0.122018844039,0.472057625421305,0.518214796221886,2.43421900288078e-18,cis,Activated,Pt4,X5,1
315,CDCA5,ENSG00000146670,0.0354568802268649,0.865190021972641,0.79842576985784,5.46037341833245e-37,cis,Activated,Pt4,X5,1
316,CDCA7,ENSG00000144354,0.0589605423056373,0.70337009195594,0.517805484549228,3.68793891738822e-26,trans,Activated,Pt4,X5,1
317,CDCA7L,ENSG00000164649,-0.14283347121961,0.235858777104249,-0.612547654642867,1.79842118847508e-52,cis,Repressed,Pt4,X5,1
318,CDCA8,ENSG00000134690,0.092103104777923,0.643326337171873,0.544773824381616,2.41672831936047e-16,trans,Activated,Pt4,X5,1
319,CDK12,ENSG00000167258,0.0463651281620234,0.718497262674891,0.715765063575568,1.13573967992952e-62,trans,Activated,Pt4,X5,1
320,CDK2AP1,ENSG00000111328,0.11591451309094,0.445072818441223,0.544231277960086,6.47836189588006e-25,trans,Activated,Pt4,X5,1
321,CDK2AP2,ENSG00000167797,-0.101735435504192,0.450387516188614,0.697407030030633,2.6190504858261e-44,cis,Activated,Pt4,X5,1
322,CDK4,ENSG00000135446,-0.0738870978127134,0.403778018478426,-0.779589940412146,5.57697069604229e-172,cis,Repressed,Pt4,X5,1
323,CDK5RAP2,ENSG00000136861,0.136204986905467,0.367578677289959,0.672404842619909,7.76805607804991e-35,trans,Activated,Pt4,X5,1
324,CDKL5,ENSG00000008086,-0.122940966305426,0.405864970503945,1.0101530757438,1.77889551690212e-70,trans,Activated,Pt4,X5,1
325,CDKN2AIP,ENSG00000168564,-0.115540354959003,0.448723466965262,0.717451402946045,1.44041018032317e-38,cis,Activated,Pt4,X5,1
326,CDR2,ENSG00000140743,0.0989104849071951,0.552346596007861,1.13716850467831,5.80910168710931e-82,trans,Activated,Pt4,X5,1
327,CDR2,ENSG00000140743,0.0989104849071951,0.552346596007861,1.13716850467831,5.80910168710931e-82,trans,Activated,Pt4,X5,1
328,CDS2,ENSG00000101290,0.18410873991684,0.182423862588738,0.51952473944747,5.75534707517164e-24,cis,Activated,Pt4,X5,1
329,CELSR2,ENSG00000143126,0.115349319825784,0.544851085640464,0.526845150909,1.78855428630669e-16,trans,Activated,Pt4,X5,1
330,CENPM,ENSG00000100162,0.169833464102106,0.254729093093361,0.604290566562352,3.31144198625268e-29,trans,Activated,Pt4,X5,1
331,CENPP,ENSG00000188312,0.212409783418035,0.165338877619898,0.823558574548043,4.55508018485914e-46,trans,Activated,Pt4,X5,1
332,CENPT,ENSG00000102901,0.0195461429626871,0.914071904572445,0.508397100010795,3.43043949999586e-20,trans,Activated,Pt4,X5,1
333,CEP120,ENSG00000168944,-0.0188313148739,0.906790379630111,0.550184606876112,2.09060999701932e-16,trans,Activated,Pt4,X5,1
334,CEP126,ENSG00000110318,-0.197822172490201,0.138435345694863,0.854817228988977,1.71590564973362e-52,cis,Activated,Pt4,X5,1
335,CEP131,ENSG00000141577,0.184770585916088,0.208594044444651,1.16082397434475,2.10510244871422e-90,cis,Activated,Pt4,X5,1
336,CEP164,ENSG00000110274,-0.0796013494081856,0.604178153110263,0.520394004830464,5.62365504051057e-23,cis,Activated,Pt4,X5,1
337,CEP19,ENSG00000174007,0.0975084538352022,0.554573260650952,0.707491373151483,4.28489332419668e-35,trans,Activated,Pt4,X5,1
338,CEP290,ENSG00000198707,-0.0159363571330897,0.924547212443068,0.59411533432667,8.77171360856272e-35,trans,Activated,Pt4,X5,1
339,CEP295,ENSG00000166004,0.0545835027838709,0.746684191994023,0.973815554875924,2.14445125522826e-67,cis,Activated,Pt4,X5,1
340,CEP350,ENSG00000135837,0.150397160949457,0.142480047486213,0.738281421370924,1.10892177356408e-72,cis,Activated,Pt4,X5,1
341,CEP78,ENSG00000148019,0.170814331622378,0.106340512251844,0.995995175162301,5.13337363955983e-114,trans,Activated,Pt4,X5,1
342,CEP95,ENSG00000258890,0.0491579167611431,0.760207927258618,1.31020582262688,1.15124591083057e-123,cis,Activated,Pt4,X5,1
343,CERS4,ENSG00000090661,-0.076627732154601,0.750958780298089,0.870030590943443,7.11854276595804e-38,trans,Activated,Pt4,X5,1
344,CES4A,ENSG00000172824,0.178412611631127,0.389706999154312,0.821207453997715,5.02701672504236e-34,trans,Activated,Pt4,X5,1
345,CFLAR,ENSG00000003402,0.118351157936778,0.479040186955432,0.80220965076897,7.07101753438888e-38,cis,Activated,Pt4,X5,1
346,CGNL1,ENSG00000128849,-0.00475314210384819,0.997771550872661,1.09789813681204,1.43834104130856e-61,cis,Activated,Pt4,X5,1
347,CHAMP1,ENSG00000198824,0.194562774067588,0.153043279340983,0.613931069333736,3.58810666799817e-32,cis,Activated,Pt4,X5,1
348,CHD3,ENSG00000170004,-0.0618402242643061,0.601317431918213,0.571167984269856,1.40466244079371e-42,trans,Activated,Pt4,X5,1
349,CHEK1,ENSG00000149554,-0.118668090056244,0.385687922555601,0.717199132170145,8.29995639719072e-44,cis,Activated,Pt4,X5,1
350,CHFR,ENSG00000072609,0.196707010031013,0.2805747382113,0.748783073488624,4.51985947365253e-33,trans,Activated,Pt4,X5,1
351,CHIC2,ENSG00000109220,-0.18681139267932,0.197656681306796,0.545800197548788,6.48982220726587e-23,cis,Activated,Pt4,X5,1
352,CHID1,ENSG00000177830,0.0222597005830437,0.894735506450852,0.718335805906595,5.68162895060773e-49,trans,Activated,Pt4,X5,1
353,CHPF,ENSG00000123989,0.0167404822131806,0.933402673086405,0.685463050611422,2.19866238055116e-28,trans,Activated,Pt4,X5,1
354,CHRAC1,ENSG00000104472,0.162071414958392,0.25192230144865,0.653480719173262,2.32412451350622e-34,cis,Activated,Pt4,X5,1
355,CHRNB1,ENSG00000170175,0.249705578525683,0.150784226529975,0.507141606260846,1.27300934331651e-14,trans,Activated,Pt4,X5,1
356,CHST12,ENSG00000136213,0.113958288679279,0.416076441826968,0.615664264479967,4.04886690003249e-35,cis,Activated,Pt4,X5,1
357,CHSY1,ENSG00000131873,0.215755091235919,0.148992676966652,0.989893105563694,1.39499942905108e-64,cis,Activated,Pt4,X5,1
358,CIB2,ENSG00000136425,0.0808877580317213,0.509262151920711,1.48256131594709,3.24150544970056e-190,cis,Activated,Pt4,X5,1
359,CIR1,ENSG00000138433,0.134369414776128,0.231848192849932,0.515773667472644,1.09175320374566e-36,trans,Activated,Pt4,X5,1
360,CKAP5,ENSG00000175216,0.188079792280462,0.163880565786835,0.626739591275104,5.45854959246253e-34,trans,Activated,Pt4,X5,1
361,CLASP1,ENSG00000074054,0.184301926516228,0.207628357500635,0.794625033607644,4.16671085253016e-46,trans,Activated,Pt4,X5,1
362,CLIP1,ENSG00000130779,0.0959627951123242,0.460681189208964,0.882575575378287,5.74297942074653e-76,trans,Activated,Pt4,X5,1
363,CLIP3,ENSG00000105270,0.212687691622168,0.144301656234633,1.16905041251662,2.66435343887418e-88,cis,Activated,Pt4,X5,1
364,CLK1,ENSG00000013441,-0.0970757273504752,0.558369189025645,0.576474309062953,2.2112640453682e-23,cis,Activated,Pt4,X5,1
365,CLK3,ENSG00000179335,0.195846507953635,0.227912728252667,0.539288160893889,3.3449451733319e-21,cis,Activated,Pt4,X5,1
366,CLMP,ENSG00000166250,-0.095815250529684,0.550237306438552,0.56013841812185,1.40069855696688e-22,cis,Activated,Pt4,X5,1
367,CLN8,ENSG00000182372,0.0905122326079704,0.566424351015238,0.802096605130312,6.456656249818e-47,cis,Activated,Pt4,X5,1
368,CLPB,ENSG00000162129,-0.0945182659417134,0.549099135621498,0.747982930202207,1.95396189931531e-40,cis,Activated,Pt4,X5,1
369,CLSTN1,ENSG00000171603,-0.16110727870869,0.255761701039132,0.576426402010631,7.07304493452371e-26,trans,Activated,Pt4,X5,1
370,CLTC,ENSG00000141367,-0.0052860401235304,0.972177124756728,0.835307630689147,6.43176992618478e-104,cis,Activated,Pt4,X5,1
371,CMTR1,ENSG00000137200,-0.0385661651981355,0.831986951289285,0.543804341396017,1.95639631734386e-21,cis,Activated,Pt4,X5,1
372,CMTR2,ENSG00000180917,0.209950268456188,0.179343315804531,0.562431037622651,3.0387526622545e-23,trans,Activated,Pt4,X5,1
373,CNIH1,ENSG00000100528,-0.0677235926558789,0.670133953947783,-0.510089234970945,8.92847190164282e-30,trans,Repressed,Pt4,X5,1
374,CNKSR2,ENSG00000149970,-0.0779378890914815,0.611887818381033,0.535580540377685,6.86320137408605e-23,trans,Activated,Pt4,X5,1
375,CNN3,ENSG00000117519,-0.0660112336976511,0.514155307984965,1.125367286645,2.1708393006039e-166,cis,Activated,Pt4,X5,1
376,CNOT4,ENSG00000080802,0.140139018073972,0.28059404149334,0.682628511500613,8.64625041613368e-46,cis,Activated,Pt4,X5,1
377,CNP,ENSG00000173786,0.16125384467138,0.216097211643942,0.717744697350769,1.84148858035851e-47,cis,Activated,Pt4,X5,1
378,CNTRL,ENSG00000119397,-0.00298378357430442,0.986548125953811,0.678024990545181,7.63467802389627e-30,trans,Activated,Pt4,X5,1
379,CNTROB,ENSG00000170037,0.221519098246453,0.173112295854435,0.741541961934273,8.97594966074831e-36,trans,Activated,Pt4,X5,1
380,COA6,ENSG00000168275,-0.0118295891741199,0.912267998148852,-0.532086419427453,1.41689453282295e-78,trans,Repressed,Pt4,X5,1
381,COASY,ENSG00000068120,0.0653921796452091,0.599041605922736,0.502574557213016,3.35309521318548e-34,cis,Activated,Pt4,X5,1
382,COBL,ENSG00000106078,-0.162873892407761,0.33953840096556,0.843496324021713,1.8812257979577e-37,cis,Activated,Pt4,X5,1
383,COIL,ENSG00000121058,0.0349244182559403,0.766630549890366,0.597898788251042,1.00575327370661e-55,cis,Activated,Pt4,X5,1
384,COL1A1,ENSG00000108821,0.204816489473184,0.227292061036484,1.15747241199329,9.56129800329656e-72,cis,Activated,Pt4,X5,1
385,COL4A1,ENSG00000187498,-0.0785243318104648,0.591842992925728,1.17642287690804,8.08785851480026e-100,cis,Activated,Pt4,X5,1
386,COL4A3BP,ENSG00000113163,0.049891847930882,0.770035648436785,0.629375149519985,1.26790549143138e-32,trans,Activated,Pt4,X5,1
387,COMMD5,ENSG00000170619,0.0601268332474442,0.720109263226127,0.569449755378976,3.926596286615e-25,cis,Activated,Pt4,X5,1
388,COMMD7,ENSG00000149600,-0.174014873706672,0.109908252627808,0.903536526444969,3.40768605997826e-82,cis,Activated,Pt4,X5,1
389,COMTD1,ENSG00000165644,-0.0174634585367131,0.975784743577235,0.58239920962499,9.05756206354771e-24,trans,Activated,Pt4,X5,1
390,COPG2,ENSG00000158623,0.09506974927899,0.635170310269922,0.639140686992957,1.72929465712304e-23,cis,Activated,Pt4,X5,1
391,COPS7A,ENSG00000111652,0.109272067002655,0.54658778691597,-1.14743418672868,1.31023810496949e-123,cis,Repressed,Pt4,X5,1
392,COQ3,ENSG00000132423,-0.208298198825946,0.118883675133759,-0.575527649732825,3.24788039108708e-33,trans,Repressed,Pt4,X5,1
393,COQ8B,ENSG00000123815,0.185345287214547,0.268156136180535,0.71281257165207,7.85768898104506e-38,cis,Activated,Pt4,X5,1
