gene_symbol,logFC.x,logCPM.x,F.x,PValue.x,FDR.x,ensembl_gene_id.x,logFC.y,logCPM.y,F.y,PValue.y,FDR.y,ensembl_gene_id.y,A,B,C,D,E,G,H,R,ct,col,label,color
TEX264,0.0121799075809637,7.21712025763256,0.0639551723451153,0.856377045576317,0.875586155489326,ENSG00000164081,0.662303820781329,6.90261469788432,151.826339844682,3.06755662251096e-34,1.15066006925252e-33,ENSG00000164081,2,2,2,2,2,2,2,2,trans,TRUE,Activated trans,coral2
TFDP1,-0.0209491027533225,8.00532150371894,0.475645115937114,0.49043508380071,0.535447253168592,ENSG00000198176,0.840545052656508,7.68614820088309,548.614663012445,1.77048403252196e-113,2.95863824581633e-112,ENSG00000198176,NA,NA,NA,NA,2,2,2,4,unkn,FALSE,0,0
TFDP2,-0.0312324628529758,7.48425546596341,0.587349873493135,0.443483646789281,0.48881666410232,ENSG00000114126,-0.878840121964629,7.50542664899521,533.347245460548,1.43650622360082e-110,2.3023277020075e-109,ENSG00000114126,2,2,2,2,2,2,2,2,trans,TRUE,Repressed trans,deepskyblue
TGOLN2,-0.0533943654935276,7.56522349201009,1.94124138323088,0.163598699065473,0.19530568502721,ENSG00000152291,0.616201963394775,7.25952505512147,197.202891950156,1.02393851800581e-43,4.97758347585731e-43,ENSG00000152291,3,NA,3,3,3,3,3,3,trans,FALSE,Activated trans,coral2
THAP4,-0.0531016723749878,7.05379896520615,1.18935980489728,0.309116539035947,0.35129427169679,ENSG00000176946,-0.775690038445322,6.88852614027229,247.040712750127,5.45900740872215e-54,3.32443180019936e-53,ENSG00000176946,NA,2,2,2,2,2,2,2,unkn,TRUE,0,0
THUMPD2,-0.0280616406724768,7.10195081075777,0.324444296403273,0.568975757107632,0.611476679056407,ENSG00000138050,-0.782943340681178,6.96099974051462,248.825365577096,2.35371807922727e-54,1.44501624155926e-53,ENSG00000138050,3,3,3,3,3,3,3,3,trans,TRUE,Repressed trans,deepskyblue
TLK1,-0.0370725294858043,7.44433081969487,0.832744412576399,0.361526248465164,0.405252092511588,ENSG00000198586,0.667163434760688,7.13200618482317,197.357300526941,9.51112223615955e-44,4.62781283413504e-43,ENSG00000198586,NA,NA,3,3,3,3,3,NA,unkn,FALSE,0,0
TLNRD1,0.042276264606994,7.24697653961618,0.829590549938503,0.362436954762333,0.406182139288855,ENSG00000140406,0.970892372276859,6.90982976587127,305.484768626101,7.23619221895411e-66,5.69527092947147e-65,ENSG00000140406,NA,NA,NA,NA,2,2,2,NA,unkn,TRUE,0,0
TM2D1,-0.093036253748599,6.97923405286193,3.46718946448012,0.0902299985056846,0.112191745197149,ENSG00000162604,-0.63308122765753,6.7540394716006,140.629021080133,1.53285541688023e-31,5.34251881375918e-31,ENSG00000162604,1,1,2,2,2,2,2,1,cis,TRUE,Repressed cis,deepskyblue4
TM2D3,-0.0582960470500411,7.36311088995383,1.89631335015569,0.168556142356385,0.200865240112873,ENSG00000184277,0.597014404601504,7.05016027629332,153.897795595453,1.12591000021333e-34,4.28412805117145e-34,ENSG00000184277,NA,NA,NA,NA,3,3,3,4,unkn,FALSE,0,0
TMED3,-0.0163886775273417,7.96733133743274,0.287842686480137,0.591631323682967,0.633178112475218,ENSG00000166557,0.582959242319977,7.69285814504847,291.231376375179,5.49339320389328e-63,4.01306031151817e-62,ENSG00000166557,NA,NA,NA,NA,2,2,2,NA,unkn,FALSE,0,0
TMEM106B,-0.0139710983420815,7.76196823247655,0.169752487417078,0.680350378515748,0.717106747504301,ENSG00000106460,0.532121194456493,7.48862471271643,203.015688531975,6.38209758545833e-45,3.18893851010762e-44,ENSG00000106460,NA,4,4,4,3,4,NA,NA,unkn,FALSE,0,0
TMEM120A,-0.0224067266513869,7.01239495344202,0.19317148024778,0.702426875412088,0.737199027381729,ENSG00000189077,0.526359074703145,6.69101690073827,87.2669074814091,3.57670483055707e-18,8.42636607965092e-18,ENSG00000189077,3,3,NA,2,2,2,2,3,cis,FALSE,Activated cis,darkred
TMEM175,-0.0283601827906503,7.03962825736,0.347471431499799,0.555575897422611,0.598872954891319,ENSG00000127419,0.92253020788751,6.69386476672061,260.17132981068,6.75709465524302e-51,3.83252264145633e-50,ENSG00000127419,NA,NA,3,3,3,3,2,3,unkn,FALSE,0,0
TMEM178B,0.0563327969224436,6.92678795421576,1.40113862689939,0.328855246789951,0.371913884606928,ENSG00000261115,0.55484746953573,6.60446674190474,104.913310736726,1.70309039439683e-17,3.93261082556857e-17,ENSG00000261115,NA,3,3,2,2,2,2,3,unkn,TRUE,0,0
TMEM189,-0.0280518361888316,7.13502258620245,0.362319119357884,0.547249663643029,0.590786912155484,ENSG00000240849,0.557563351535169,6.82017425689315,100.302512654903,2.53162693700192e-23,6.99570264879998e-23,ENSG00000240849,4,4,NA,3,3,3,2,4,cis,FALSE,Activated cis,darkred
TMEM209,0.0301223255178953,7.08631520213816,0.371069626656837,0.570516274576365,0.612935204783779,ENSG00000146842,0.59246790172931,6.77236416773045,113.376226698495,4.13373428559292e-26,1.24400117419636e-25,ENSG00000146842,3,3,NA,2,2,2,2,3,cis,TRUE,Activated cis,darkred
TMEM219,0.00285605244175889,7.67903166380263,0.00595028503648198,0.938516924966636,0.947588373294948,ENSG00000149932,1.00466205467112,7.33462483379768,571.088745991327,9.64622739143353e-118,1.7207047781886e-116,ENSG00000149932,2,NA,2,2,2,2,2,NA,trans,TRUE,Activated trans,coral2
TMEM248,-0.019728776538183,7.13839536549228,0.174535154845854,0.676131122812766,0.713034272748598,ENSG00000106609,0.524517520781083,6.82789639480455,92.9516571897908,9.46271522386644e-22,2.49555227220292e-21,ENSG00000106609,3,3,3,2,2,2,2,3,cis,FALSE,Activated cis,darkred
TMEM44,-0.0588365870185603,6.97066509208549,1.43819855013728,0.273368636309154,0.313618657465758,ENSG00000145014,0.505653772126193,6.64501389310595,80.1010128953031,1.18123188209258e-15,2.55366254828843e-15,ENSG00000145014,NA,3,3,3,3,3,3,3,unkn,FALSE,0,0
TMEM63B,0.032890202821751,7.20869030063605,0.492165633631841,0.482997061155787,0.528362008211,ENSG00000137216,0.786690173355608,6.88546965744447,213.990918311649,3.4228296031839e-47,1.80491981767095e-46,ENSG00000137216,6,NA,NA,NA,5,5,5,NA,cis,TRUE,Activated cis,darkred
TMEM8B,0.0331913863904392,6.88342369961699,0.590042556011538,0.562120506436148,0.604887266717641,ENSG00000137103,0.532498743530795,6.55636806222499,117.753349538641,1.23922197018052e-15,2.67793462728694e-15,ENSG00000137103,2,2,2,2,2,2,2,2,trans,TRUE,Activated trans,coral2
TNKS,-0.0555786811446918,7.28812829839276,1.52859442293207,0.21638436499874,0.252755085871563,ENSG00000173273,1.16979387791102,6.91743258221884,472.716232653566,6.51414185993384e-99,8.84551894664701e-98,ENSG00000173273,NA,NA,NA,2,2,2,2,NA,unkn,FALSE,0,0
TOMM5,0.0556418588047456,7.32505307736524,1.70593954026823,0.191575992822096,0.226147622839315,ENSG00000175768,-0.843382955045162,7.30564891373625,444.376715694929,2.08871642248571e-93,2.61782491908221e-92,ENSG00000175768,2,2,2,2,2,2,2,2,trans,FALSE,Repressed trans,deepskyblue
TOP2A,-0.0586551813262305,9.73364209670676,1.02714547172633,0.310881438505621,0.353139903186947,ENSG00000131747,0.647667070795573,9.48086369782389,98.7666583943573,5.39057416517862e-23,1.47685815900698e-22,ENSG00000131747,NA,NA,3,3,3,3,3,NA,unkn,FALSE,0,0
TPX2,-0.0740484921746357,8.75178842177405,2.04468495990408,0.152804063557735,0.183313691752239,ENSG00000088325,0.718101302576715,8.45714708848368,146.358936089013,4.33482356258988e-33,1.57627238381147e-32,ENSG00000088325,4,4,NA,3,3,3,2,4,cis,FALSE,Activated cis,darkred
TRAP1,0.0494419357008002,7.25247005958345,1.23608802983642,0.266282325995348,0.305873902071173,ENSG00000126602,-0.621486623510378,7.15107432794048,202.904921805999,6.72842738099934e-45,3.36040155034046e-44,ENSG00000126602,2,2,NA,3,3,3,3,2,cis,FALSE,Repressed cis,deepskyblue4
TRAPPC6A,0.0613494861752194,7.34557029206456,1.92200308608076,0.165700773790139,0.197673966163158,ENSG00000007255,1.80810932411723,6.94737990142488,1004.90090251035,5.47067050566643e-196,2.45206578851439e-194,ENSG00000007255,3,NA,NA,3,3,3,2,NA,cis,TRUE,Activated cis,darkred
TRIM25,-0.0246810517531053,7.06446018953956,0.263939516935036,0.607450265551299,0.648447015429894,ENSG00000121060,0.732755529750674,6.7322548628081,169.765083365065,3.1843311479881e-36,1.27156870077079e-35,ENSG00000121060,4,NA,3,3,3,3,3,NA,cis,FALSE,Activated cis,darkred
TRIP4,-0.0650335144901933,7.04640682677326,1.77023253477478,0.183416875518186,0.217232127990596,ENSG00000103671,0.552388735415405,6.72160951511108,96.8440281946475,5.41841490330942e-21,1.39658851966879e-20,ENSG00000103671,NA,NA,NA,NA,2,2,2,NA,unkn,FALSE,0,0
TRMT10A,0.0192645533668801,6.91118565450266,0.177304274949331,0.721856283759663,0.755297872865391,ENSG00000145331,-0.628539984523129,6.66981328884871,130.414015341758,2.30721602769008e-25,6.81153534493598e-25,ENSG00000145331,2,2,2,2,2,2,2,2,trans,FALSE,Repressed trans,deepskyblue
TROAP,0.0708184339921324,7.33065851468012,1.77589552406327,0.182717764457384,0.216557586807546,ENSG00000135451,0.51428284733991,7.05331180216524,76.0025309529071,4.15529863899409e-18,9.7655518780892e-18,ENSG00000135451,3,3,3,3,3,3,3,2,trans,TRUE,Activated trans,coral2
TSC22D4,-0.00797550528919307,7.0792543365466,0.03606934945193,0.849380427466437,0.869022111587162,ENSG00000166925,0.856373444389943,6.74083592932059,225.201423889516,1.15118039744924e-48,6.27690012588562e-48,ENSG00000166925,3,3,3,2,2,2,2,3,cis,FALSE,Activated cis,darkred
TSPAN2,-0.0616487141253266,6.94023242270118,1.56854462417076,0.283495934150621,0.324198566274652,ENSG00000134198,0.596428222161118,6.60679263952393,116.78767531997,1.29717045823878e-19,3.19698721044963e-19,ENSG00000134198,4,4,4,4,4,4,4,4,trans,FALSE,Activated trans,coral2
TTC21B,0.0287093437514674,7.02291436350965,0.338809583649055,0.560544655921102,0.603450543164446,ENSG00000123607,0.816907453355719,6.68842592449968,202.932753884022,2.35288050508333e-40,1.04399202947867e-39,ENSG00000123607,NA,NA,3,3,3,3,3,NA,unkn,TRUE,0,0
TTI2,-0.0445681328429895,7.11132878502389,0.925023858187104,0.3362080479014,0.379373726156773,ENSG00000129696,0.524585678188511,6.79558090433533,92.5631541196522,1.45121245932214e-21,3.80255769004448e-21,ENSG00000129696,NA,NA,NA,2,2,2,2,NA,unkn,FALSE,0,0
TTLL4,0.0689452433121583,7.01021140839566,1.98012305341172,0.187549324914312,0.221681356699755,ENSG00000135912,0.690129260985409,6.68771761311562,150.187545533268,5.26942156693302e-30,1.76280649383357e-29,ENSG00000135912,NA,3,3,3,3,3,3,3,unkn,TRUE,0,0
TTLL7,0.0509927239393546,7.15927379921449,1.06911247650178,0.301198395716864,0.342761860218874,ENSG00000137941,1.1574621292027,6.80786001920402,393.909149706369,1.65347077847878e-83,1.80499627396786e-82,ENSG00000137941,4,4,4,3,3,3,3,4,cis,TRUE,Activated cis,darkred
TUB,0.00332876271738756,6.97940845780552,0.0037469269500956,0.967689448282718,0.973416570105236,ENSG00000166402,0.570268723541633,6.65620361496694,101.435642495183,5.46910979566553e-20,1.36283258936514e-19,ENSG00000166402,2,2,2,2,2,2,2,2,trans,TRUE,Activated trans,coral2
TUBA1A,0.0135892810013056,8.91070137960293,0.156744852857853,0.692189006165788,0.727520317978254,ENSG00000167552,1.49932962731185,8.50446906724571,1261.88623340085,4.56293843846463e-239,2.99793557776887e-237,ENSG00000167552,3,3,3,3,3,3,3,2,trans,TRUE,Activated trans,coral2
TUBGCP3,-0.0155022866805034,7.31432808891962,0.11755706092009,0.731714408582993,0.764495945954392,ENSG00000126216,0.827174164703518,6.982917433816,257.698599230426,3.6118323448891e-56,2.31270959710877e-55,ENSG00000126216,NA,NA,NA,NA,2,2,2,4,unkn,FALSE,0,0
TULP4,0.0632519242042593,7.4495392259124,2.22241772178684,0.136085997198923,0.164576746250699,ENSG00000130338,0.937547612715701,7.12292454106465,362.118142767405,3.28425820281477e-77,3.18723699719034e-76,ENSG00000130338,NA,NA,NA,3,3,3,NA,3,unkn,TRUE,0,0
TUT7,0.0176636152088584,7.14842975700489,0.117915259030975,0.823545079682573,0.846418987297001,ENSG00000083223,0.824431620077736,6.81760978896679,212.157098150398,8.19032112433733e-47,4.28049490381622e-46,ENSG00000083223,4,4,4,4,5,4,4,4,trans,TRUE,Activated trans,coral2
TXNRD3,-0.023574722118041,6.9143919315579,0.205917055967994,0.767777628413986,0.79760427408427,ENSG00000197763,0.507633675288839,6.58717749523057,92.6466621014894,6.62525557095425e-15,1.39800425752153e-14,ENSG00000197763,NA,2,2,2,2,2,NA,2,unkn,FALSE,0,0
UBE2C,0.0962713888245707,9.0856373860977,2.73181636530278,0.0984331332461614,0.121697381357725,ENSG00000175063,0.6776206058173,8.87745186973931,105.722275750578,1.76405962546009e-24,5.06108563008322e-24,ENSG00000175063,4,4,NA,3,3,3,2,4,cis,TRUE,Activated cis,darkred
UBN2,-0.0800843600879995,7.2455463585473,3.01145519717406,0.0827425896483515,0.103472089910671,ENSG00000157741,1.06716584692571,6.88105603393812,369.109436369632,1.34026179844061e-78,1.32995209229876e-77,ENSG00000157741,NA,3,3,2,2,2,2,3,unkn,FALSE,0,0
UBR5,0.0540138711092653,7.25826510801693,1.40272334013109,0.236327109349537,0.273753985509664,ENSG00000104517,-0.601839089174381,7.15490192927856,177.676110690607,1.18416492437466e-39,5.17607296282444e-39,ENSG00000104517,2,2,NA,5,5,5,5,2,cis,FALSE,Repressed cis,deepskyblue4
UBXN4,0.00672406387933957,8.40387887373227,0.0729504552695037,0.787100063322617,0.814807415608465,ENSG00000144224,0.692754105047017,8.13080769889653,562.69616439868,3.74960298525731e-116,6.56677158577018e-115,ENSG00000144224,3,NA,3,3,3,3,3,NA,trans,TRUE,Activated trans,coral2
UCHL1,-0.0461629508559672,8.57882409153515,2.80427391153469,0.0940789217086213,0.116572769911535,ENSG00000154277,-0.604087512293383,8.68981500038281,491.150779871973,1.78694018439454e-102,2.54404485471406e-101,ENSG00000154277,3,3,3,3,3,3,2,3,cis,TRUE,Repressed cis,deepskyblue4
UCHL3,0.0105556776422096,7.84950567139831,0.107353688472169,0.743191647178743,0.775033884973839,ENSG00000118939,0.75144060156704,7.55018696586398,403.160364457734,2.48219021338796e-85,2.79921194853068e-84,ENSG00000118939,NA,NA,NA,3,3,3,2,3,unkn,TRUE,0,0
UNKL,-0.0431396618922947,6.9876287720426,0.722006063636176,0.473437639736184,0.518866956423438,ENSG00000059145,0.653935302923246,6.65532189706338,131.988590080645,8.60501266893189e-26,2.56477385212628e-25,ENSG00000059145,2,2,NA,3,3,3,3,2,cis,FALSE,Activated cis,darkred
UQCC1,-0.0552395261571347,7.25752674071076,1.58696726431187,0.207821565996269,0.243718239248109,ENSG00000101019,0.629808841864616,6.93769845088718,156.138133692249,3.81086239891723e-35,1.47336631782699e-34,ENSG00000101019,4,4,NA,3,3,3,2,4,cis,FALSE,Activated cis,darkred
USP13,0.0717284359001512,7.14525476296718,2.24116497297985,0.134445836071379,0.162750222612722,ENSG00000058056,0.583385957063041,6.84292687432569,112.381148221066,6.73044347363328e-26,2.01513249544559e-25,ENSG00000058056,NA,NA,3,3,3,3,3,NA,unkn,TRUE,0,0
USP33,0.0404700278996684,7.57941785550184,1.17341802534786,0.278754766543451,0.319140632366449,ENSG00000077254,0.975725287212688,7.2457411822987,489.399479835808,3.88876771093872e-102,5.5215281672899e-101,ENSG00000077254,4,4,NA,3,3,3,3,4,cis,TRUE,Activated cis,darkred
USP37,0.0142051534505984,7.10392734320193,0.0843700448972637,0.771472974716077,0.800862421371927,ENSG00000135913,0.92974220243162,6.76331340506197,260.580655173018,9.32023800517116e-57,6.05214718346842e-56,ENSG00000135913,NA,3,3,3,3,3,3,3,unkn,TRUE,0,0
USP49,0.00678616347098485,7.36285257515427,0.0222690637641239,0.881379852968446,0.898127950977296,ENSG00000164663,1.03846453239226,7.01479379810783,377.003362460757,3.64290912819346e-80,3.72675945435497e-79,ENSG00000164663,6,NA,NA,NA,4,4,NA,NA,unkn,TRUE,0,0
UTP23,0.0129617379339027,7.27369857902741,0.0832322994935785,0.772976494538896,0.802091089324922,ENSG00000147679,0.605349432834546,6.96905090864343,136.058186632742,6.44242041305705e-31,2.21115908920563e-30,ENSG00000147679,2,2,2,1,3,3,1,2,cis,TRUE,Activated cis,darkred
UTP4,-0.016696514616233,7.20285828205411,0.139242035137697,0.709052270899893,0.743296693767941,ENSG00000141076,-0.623553261005698,7.07117964465309,192.733985391865,8.67418081745582e-43,4.11090881214371e-42,ENSG00000141076,2,2,2,2,3,3,2,2,trans,TRUE,Repressed trans,deepskyblue
UVSSA,0.0448800840414463,7.28788689517204,0.961555424759087,0.326845008319302,0.369848989328138,ENSG00000163945,1.24057366615278,6.92673598408652,509.372542810104,5.58059195719856e-106,8.33778272927209e-105,ENSG00000163945,NA,NA,3,3,3,3,2,3,unkn,TRUE,0,0
VARS2,-0.00681316565746624,7.16920490521812,0.0252379162458901,0.873782385149497,0.891563874468779,ENSG00000137411,0.56438797062746,6.85925320711114,112.633372861872,5.94807971120419e-26,1.78493013291115e-25,ENSG00000137411,NA,NA,NA,NA,4,4,NA,NA,unkn,FALSE,0,0
VDAC1,-0.0338837083693175,8.08507557473694,1.33614165182889,0.247773408986543,0.28615360420558,ENSG00000213585,-0.678494193939915,8.17033519160462,561.262444821544,7.01217696534184e-116,1.22400673167304e-114,ENSG00000213585,2,2,2,2,2,2,2,2,trans,TRUE,Repressed trans,deepskyblue
VPS13A,0.00987439795109033,7.43994327280232,0.0540930989023064,0.816098129555051,0.839625735424033,ENSG00000197969,0.812174925069784,7.11711896706137,282.28457861096,3.57405684077798e-61,2.52042488411663e-60,ENSG00000197969,4,4,4,4,4,4,4,4,trans,TRUE,Activated trans,coral2
VPS16,-0.018900894929332,7.11849676004721,0.157074341223506,0.691882228565224,0.727422108678784,ENSG00000215305,-0.623100874718257,6.95655576379591,167.18884748877,1.83988437110673e-37,7.56404853383872e-37,ENSG00000215305,4,NA,4,4,4,4,3,NA,cis,TRUE,Repressed cis,deepskyblue4
VRK2,-0.0640346237420274,6.94983365727849,1.66347716608169,0.265648835769728,0.305216146322047,ENSG00000028116,-0.649323610052059,6.71868388737366,145.812036274389,9.97748446373386e-31,3.40677310062546e-30,ENSG00000028116,3,NA,3,3,3,3,3,3,trans,TRUE,Repressed trans,deepskyblue
WAPL,0.020383572652193,7.41295409762026,0.237057969713506,0.626361486703385,0.6661526130726,ENSG00000062650,0.616447819549998,7.11652084344009,172.420335629441,1.48192103956089e-38,6.29801557110288e-38,ENSG00000062650,2,2,2,2,2,2,2,2,trans,TRUE,Activated trans,coral2
WDR34,-0.053142514551581,7.66612850953943,2.02063273476266,0.155239813284764,0.186035474141924,ENSG00000119333,0.645548426567331,7.36250419942363,223.918592039115,3.06410360959107e-49,1.68461995749763e-48,ENSG00000119333,2,2,2,2,3,2,2,2,trans,FALSE,Activated trans,coral2
WDR7,0.019631941907775,6.91544181095239,0.151610718297778,0.785478945287631,0.813633184933826,ENSG00000091157,0.664332195598363,6.58394803020603,158.822594400392,3.44354631840169e-23,9.48095600105494e-23,ENSG00000091157,NA,3,3,2,1,1,2,3,unkn,TRUE,0,0
WDTC1,0.0451686927727856,6.88843519676564,0.954377764894913,0.479045733222084,0.524325541666782,ENSG00000142784,0.533544086346316,6.56231379018286,112.046144839271,2.50267886077525e-15,5.35031062839139e-15,ENSG00000142784,2,2,2,2,2,2,2,2,trans,TRUE,Activated trans,coral2
WIPF1,0.0666172523963226,6.94829514829225,1.92034508924623,0.210112953997298,0.246146343771601,ENSG00000115935,0.7373587714743,6.61841900716237,177.574969067898,8.22792388625145e-30,2.73522875137548e-29,ENSG00000115935,NA,NA,3,3,3,3,3,NA,unkn,TRUE,0,0
WIPF2,0.0204836806352617,7.32303450103307,0.214556375034221,0.643240486818616,0.682655900287553,ENSG00000171475,0.57723936447819,7.02670009464442,137.312720860956,3.50065231320074e-31,1.20894221903485e-30,ENSG00000171475,NA,NA,3,3,3,3,3,NA,unkn,TRUE,0,0
XAB2,-0.0231286320494164,7.15502561702619,0.247969512018205,0.618531394862456,0.659223384810363,ENSG00000076924,0.595179983873579,6.83778174585931,123.318174135948,3.19865356609191e-28,1.01760473449986e-27,ENSG00000076924,2,2,2,2,2,2,2,2,trans,FALSE,Activated trans,coral2
XPC,0.0583687406681393,7.18989671739706,1.54263829579995,0.214286560808757,0.250508933526488,ENSG00000154767,0.73270100409969,6.87351968218402,179.920121858956,4.03045403984238e-40,1.77790420489794e-39,ENSG00000154767,2,2,2,2,2,2,3,2,cis,TRUE,Activated cis,darkred
XPO7,-0.0206573105198953,7.32236577703304,0.24072828701279,0.623703160230291,0.664157099652321,ENSG00000130227,0.603664860146915,7.01484008715661,148.645540600837,1.4312376639672e-33,5.27329571906829e-33,ENSG00000130227,NA,NA,NA,2,2,2,2,NA,unkn,FALSE,0,0
YBX3,-0.0248409755490534,8.63064270325291,0.978446133226643,0.322632881048624,0.365371262694026,ENSG00000060138,-1.01424974942171,8.9328865898708,1836.65357162797,0,0,ENSG00000060138,3,3,NA,5,5,5,5,3,cis,TRUE,Repressed cis,deepskyblue4
YLPM1,-0.0743660752700654,7.41056116043506,3.04667683122085,0.0809668833290181,0.101466621597525,ENSG00000119596,0.635707421286871,7.09347427561286,167.282281508072,1.75888758200007e-37,7.24231718271573e-37,ENSG00000119596,2,2,2,2,2,2,2,2,trans,FALSE,Activated trans,coral2
YPEL2,-0.0115762131648676,6.92027515555221,0.0673687471554743,0.805531837951,0.830629642259396,ENSG00000175155,0.651372058472995,6.58696632419078,143.055638973065,3.1114174994383e-22,8.32386805995405e-22,ENSG00000175155,4,NA,3,3,3,3,3,NA,cis,FALSE,Activated cis,darkred
YTHDF1,-0.0699411980971507,7.42877827497897,2.96759702945016,0.0850127366197856,0.106152125865174,ENSG00000149658,0.759980131320486,7.09607434086428,261.030738133498,7.54385665893591e-57,4.91070250696763e-56,ENSG00000149658,NA,4,NA,3,3,3,2,4,unkn,FALSE,0,0
YWHAG,0.0151963105067393,7.58588059146908,0.15223805036833,0.696423120356772,0.731587162260393,ENSG00000170027,0.592230901063088,7.30180659727456,191.769341284707,1.37620651694716e-42,6.47000557167426e-42,ENSG00000170027,3,3,NA,2,2,2,2,3,cis,TRUE,Activated cis,darkred
ZBED3-AS1,-0.0970317651841454,6.96904006950603,3.67011737911629,0.0944842898586949,0.117046134490796,ENSG00000250802,0.501864345507975,6.6399687413021,77.917237509562,1.18841765382224e-15,2.56867223991248e-15,ENSG00000250802,2,2,2,2,2,2,2,2,trans,FALSE,Activated trans,coral2
ZFP1,0.0167654263522027,6.94439242155767,0.0949218186960447,0.84536103091092,0.865646933317135,ENSG00000184517,0.513799276131664,6.62274503797334,85.1021462616655,2.96883287263119e-15,6.32896294371075e-15,ENSG00000184517,3,3,NA,2,3,3,2,2,cis,TRUE,Activated cis,darkred
ZFYVE16,-0.012131919822393,7.20295293864296,0.0768496482035593,0.781624963309916,0.81022691048913,ENSG00000039319,0.827582524756955,6.86925775346625,234.365989179652,2.17197150157631e-51,1.24391524329584e-50,ENSG00000039319,2,2,2,2,2,2,2,2,trans,FALSE,Activated trans,coral2
ZIC1,-0.0966902500637955,6.87277985573973,5.04841942715356,0.100410521806926,0.123928210791367,ENSG00000152977,-0.670266936736306,6.60692159828157,163.79031334105,8.71078335323622e-26,2.59556806508543e-25,ENSG00000152977,2,2,2,2,2,2,2,2,trans,TRUE,Repressed trans,deepskyblue
ZKSCAN2,-0.0698858881060158,6.93655970790992,2.16856309390932,0.196461066560089,0.231451077944616,ENSG00000155592,0.771721733650415,6.59397985488777,205.440434201531,1.57344563661679e-30,5.3500186255649e-30,ENSG00000155592,3,3,3,3,3,3,3,3,trans,FALSE,Activated trans,coral2
ZMYM1,0.0241236241681228,7.03416570792238,0.230208847076853,0.631391003236275,0.670790229945266,ENSG00000197056,0.588810426652558,6.71576703624377,103.934457122941,1.45356294417442e-23,4.04732530231034e-23,ENSG00000197056,2,2,2,2,2,2,2,2,trans,TRUE,Activated trans,coral2
ZNF16,0.0171045462756581,6.93775013843278,0.103284764584841,0.825982741647808,0.84875037742025,ENSG00000170631,0.669662676049859,6.60679312865151,150.027883661875,6.97577341769231e-24,1.95884606350808e-23,ENSG00000170631,NA,2,2,1,4,NA,1,2,unkn,TRUE,0,0
ZNF212,-0.00783986677226965,6.94012214714134,0.0237702469803088,0.90850813579908,0.922210708147907,ENSG00000170260,0.651761520291599,6.60838086255666,145.923303147256,3.18899157899324e-23,8.78696351200586e-23,ENSG00000170260,NA,3,3,2,3,2,2,3,unkn,FALSE,0,0
ZNF248,-0.0220573520359761,7.09998755411069,0.203552671098604,0.651888885403579,0.691029782539861,ENSG00000198105,0.843014115005191,6.76093336405371,219.16598207422,2.92474589051009e-48,1.57766252064333e-47,ENSG00000198105,2,2,2,2,2,2,2,2,trans,FALSE,Activated trans,coral2
ZNF264,0.0088955857989829,6.97585099773118,0.0263297985316517,0.906055701960953,0.920000666187165,ENSG00000083844,0.570899611432778,6.65210159259489,99.1613285177585,2.11398197799951e-19,5.17871731433044e-19,ENSG00000083844,3,NA,NA,3,3,3,2,NA,cis,TRUE,Activated cis,darkred
ZNF334,-0.0121806749980814,7.122651529203,0.0588029254629262,0.827419136109728,0.849878018734851,ENSG00000198185,0.666125189892928,6.7992802612543,141.146309739479,5.43619703981052e-32,1.92192821815226e-31,ENSG00000198185,4,4,NA,3,3,3,2,4,cis,FALSE,Activated cis,darkred
ZNF337,0.0350047307971969,7.06326228802279,0.492085099735446,0.499884410288712,0.544518886201956,ENSG00000130684,0.636678476829712,6.74426419132851,126.2742639953,2.17982159618725e-28,6.97463788398932e-28,ENSG00000130684,4,4,NA,3,3,3,2,4,cis,TRUE,Activated cis,darkred
ZNF426,0.0700689940083465,7.15065520274603,2.15118211013659,0.146138763423695,0.175780199065948,ENSG00000130818,0.63189691181858,6.8431487438716,136.943214032857,4.18949196203817e-31,1.44494443998826e-30,ENSG00000130818,2,2,2,2,2,2,2,2,trans,TRUE,Activated trans,coral2
ZNF430,-0.0168611199317977,6.89738131253982,0.127188377917846,0.792593649980983,0.819563737060146,ENSG00000118620,0.53885239082485,6.567301839672,108.016363301688,1.55370124113908e-15,3.34930746459531e-15,ENSG00000118620,1,1,1,1,1,1,1,1,trans,FALSE,Activated trans,coral2
ZNF484,0.0940912610076457,6.87961000554052,4.58941551307975,0.118719424224407,0.144849542051631,ENSG00000127081,0.527680085314199,6.55562795849737,113.620222233708,6.12142045675374e-15,1.29272081436496e-14,ENSG00000127081,4,NA,4,4,5,4,4,4,trans,TRUE,Activated trans,coral2
ZNF510,-0.0415664331863818,7.04978351625185,0.647534102256087,0.506442200132092,0.550884302302269,ENSG00000081386,1.0227584228678,6.69674420035234,320.498810388956,3.09528888579297e-63,2.27374762735542e-62,ENSG00000081386,4,NA,4,4,5,4,4,4,trans,FALSE,Activated trans,coral2
ZNF546,0.0163220357115099,6.9080004352228,0.126909627411472,0.766079571286997,0.796005174683038,ENSG00000187187,0.556574252203139,6.58083924424356,110.946618353008,4.92367934131389e-17,1.11789397021718e-16,ENSG00000187187,NA,NA,NA,3,3,3,2,3,unkn,TRUE,0,0
