gene_symbol,ensembl_gene_id,TvsH.logFC,TvsH.FDR,TvsU.logFC,TvsU.FDR,cistrans,direction
BTBD10,ENSG00000148925,0.594536277644121,1.93618131040485e-06,0.8262717132851,2.25306314706197e-08,trans,Towards UnRx
BTBD6,ENSG00000184887,1.22359152829856,3.17300965260486e-24,1.02733178567312,1.06885103681258e-11,cis,Towards UnRx
BTF3L4,ENSG00000134717,-0.73446369666457,4.16429335965932e-14,-0.380330016130112,0.00183977707157581,trans,Towards UnRx
BTG1,ENSG00000133639,-0.691325837832105,9.58213557609126e-07,-0.771107091788714,2.70128310430038e-07,trans,Towards UnRx
BTN3A2,ENSG00000186470,0.53491878222656,0.000934841049400892,0.172841598431087,0.42941108734651,trans,Towards UnRx
C11orf96,ENSG00000187479,-1.61314405888705,9.02412207201354e-09,-1.70511444139621,4.7402476963817e-10,trans,Towards UnRx
C12orf57,ENSG00000111678,0.950221273487444,3.7651677712189e-20,0.75672040597538,1.02549215835508e-09,trans,Towards UnRx
C12orf73,ENSG00000204954,0.563852186837138,0.000260210571996229,0.687513951633059,0.000127124413754886,trans,Towards UnRx
C16orf58,ENSG00000140688,0.596183053924317,2.01018404794935e-05,0.663919311196318,6.25848946355878e-05,trans,Towards UnRx
C16orf87,ENSG00000155330,0.526756883737821,2.50654489294025e-05,0.55834641482305,0.000151255104928118,trans,Towards UnRx
C18orf25,ENSG00000152242,0.570180626083212,4.89282775894088e-05,0.474602117630503,0.00454853517319734,trans,Towards UnRx
C19orf48,ENSG00000167747,0.524648837720128,0.000296108651946906,0.451562410613997,0.00858832038878859,trans,Towards UnRx
C1GALT1C1,ENSG00000171155,0.557375280315343,8.31064833648466e-06,1.23567575314869,1.49866491010448e-15,trans,Towards UnRx
C1orf115,ENSG00000162817,-0.64257656342278,0.000529557219670038,-0.491667336689038,0.014515786157686,trans,Towards UnRx
C1orf123,ENSG00000162384,-0.566957790274423,9.73744546585518e-05,-0.859499170388167,3.82552130381218e-08,trans,Towards UnRx
C1orf35,ENSG00000143793,0.60530491019189,1.57501249046658e-11,1.01719595185133,5.4807375605005e-20,trans,Towards UnRx
C1orf52,ENSG00000162642,-0.581557160701927,2.02891679717005e-05,-0.843512893161396,3.00703263504716e-08,trans,Towards UnRx
C1orf53,ENSG00000203724,0.509522934186313,0.000924490432214749,0.963236548049674,2.05021413992348e-07,trans,Towards UnRx
C1R,ENSG00000159403,0.537376208683556,0.000457055924712549,0.857115727821728,2.04032468836862e-06,trans,Towards UnRx
C1S,ENSG00000182326,1.35270389116743,1.77499313425432e-21,1.52643527751376,3.22839050743397e-18,trans,Towards UnRx
C3,ENSG00000125730,0.734829446058111,5.62373040085889e-08,0.351482741051125,0.0238975175170207,trans,Towards UnRx
C5orf15,ENSG00000113583,0.67706871375217,2.64477889402272e-08,1.60377049498115,8.37268271385007e-27,trans,Towards UnRx
C6orf203,ENSG00000130349,0.543788498700253,2.47262023195856e-05,0.572212012292632,0.000289905004086336,trans,Towards UnRx
C6orf48,ENSG00000204387,0.767249022197543,4.24297863767871e-12,0.488125815316023,7.69187029348894e-05,trans,Towards UnRx
C6orf62,ENSG00000112308,0.591422991100183,2.62650076494948e-10,0.529448503510957,4.13513084094279e-06,trans,Towards UnRx
C9orf40,ENSG00000135045,0.950499324165608,8.57748095806101e-16,1.2855543296794,2.76865629164712e-18,trans,Towards UnRx
CALD1,ENSG00000122786,-1.68494707026014,1.39622218431606e-42,-1.68658540226906,3.45256520946166e-31,trans,Towards UnRx
CALML5,ENSG00000178372,-1.12176083216539,5.3796543378022e-12,-0.786252849441403,1.97969242632875e-06,trans,Towards UnRx
CAMK1D,ENSG00000183049,-1.05602291832499,1.64636006712969e-09,-1.51188537816668,1.06277791409625e-14,trans,Towards UnRx
CAMLG,ENSG00000164615,0.5028430800844,1.31760163082528e-09,0.461158857704179,2.95473788951382e-06,trans,Towards UnRx
CAMP,ENSG00000164047,-1.41103809503374,5.75251467097345e-09,-0.423315331948034,0.0483799864140144,trans,Towards UnRx
CANX,ENSG00000127022,0.50187979174361,4.33030504190575e-13,0.394437761682223,7.83423520746971e-06,trans,Towards UnRx
CAP1,ENSG00000131236,-0.544996079180432,5.81456124457302e-09,-0.539162990836431,1.11689076186453e-06,trans,Towards UnRx
CAPS,ENSG00000105519,1.30349435787122,6.0513484919718e-22,1.91118405948012,1.0597406766793e-29,trans,Towards UnRx
CAPZA1,ENSG00000116489,-0.588746747541759,2.00337105734792e-06,-0.439349435534693,0.00238946156496023,trans,Towards UnRx
CARD16,ENSG00000204397,-0.669331957829469,0.000395792926937514,-1.24051884417532,6.90321500780758e-09,trans,Towards UnRx
CARHSP1,ENSG00000153048,-0.652686664410535,6.82149869660519e-09,-1.35735871048801,4.78749737471045e-26,trans,Towards UnRx
CASP6,ENSG00000138794,0.525397868930472,3.32972935907805e-06,0.805728431611004,7.14817640431279e-09,trans,Towards UnRx
CAV1,ENSG00000105974,-1.29322091827097,4.91652185131078e-09,-1.37377980680709,1.16309312065122e-09,trans,Towards UnRx
CAV2,ENSG00000105971,-1.08043857259247,1.04612759253409e-16,-0.866486895844493,2.68766722064454e-09,trans,Towards UnRx
CBR3,ENSG00000159231,1.15847182414374,8.1400542799796e-22,0.967436625300152,3.86877243350587e-10,trans,Towards UnRx
CBR4,ENSG00000145439,0.508321134227134,0.0009967632520077,0.59099601659542,0.00183161524435929,trans,Towards UnRx
CBX6,ENSG00000183741,0.706835407157238,1.36651567780027e-07,1.03359735964334,3.58227452270181e-11,trans,Towards UnRx
CBY1,ENSG00000100211,0.58697555991149,5.28292688780411e-07,1.0075598407866,1.61928186101415e-12,trans,Towards UnRx
CCDC107,ENSG00000159884,1.8793580354302,1.27400311100292e-64,1.12069787017675,7.05601554101705e-17,trans,Towards UnRx
CCDC115,ENSG00000136710,0.936944265391095,4.14508418269846e-22,1.23633403976165,4.53371375225221e-22,trans,Towards UnRx
CCDC126,ENSG00000169193,0.504249308838297,0.000790024718894651,0.66747036719041,0.000152921983694479,trans,Towards UnRx
CCDC28B,ENSG00000160050,0.80318889750955,2.12327830670919e-07,0.675216769322141,0.000233353386648161,trans,Towards UnRx
